61	לֹא שְׁזָפַתּוּ עַיִן	בקצה היער יש אגם שלא שזפתו עין עד היום, נסתר מאחורי סבך צפוף.	The cave held paintings no eye had ever seen, sealed behind rock for centuries.
62	אֵיפָה וְאֵיפָה	המנהל נהג איפה ואיפה: לאחד סלח על האיחור, ולשני רשם אזהרה באותו יום.	He applied a double standard, forgiving one worker's lateness while formally warning another for the same thing.
63	בְּכִי תַּמְרוּרִים	כששמעה שהכלב אבד פרצה בבכי תמרורים, וכתפיה רעדו במשך שעה ארוכה.	She wept bitterly for hours, her shoulders shaking, unable to say a single word.
64	בָּעֲרָה חֲמָתוֹ	כשגילה שהמכונית נשרטה בכוונה בערה חמתו, והוא טרק את הדלת בכל כוחו.	His anger flared when he saw the deliberate scratch, and he slammed the door hard.
65	הֵצֵר צְעָדָיו	התקציב המצומצם הצר את צעדיו של החוקר, והוא נאלץ לוותר על חצי מהניסויים.	The tight budget hemmed him in, forcing him to abandon half of the planned experiments.
66	הָלַךְ עִמּוֹ בְּקֶרִי	השכן הלך עמו בקרי: התנגד לכל בקשה, סירב לכל פשרה ולא ויתר מעולם.	He met every request with flat refusal, opposing his neighbor out of sheer stubborn hostility.
67	בְּרֹאשׁ חוּצוֹת	מה שסיפרתי לו בסוד הוא הכריז בראש חוצות, וכל השכונה ידעה עד הערב.	What she told him privately he announced in public, and by evening the whole street knew.
68	עַל מֵי מְנוּחוֹת	אחרי שנות המרוץ בעיר, חייהם בכפר מתנהלים על מי מנוחות, בלי לחץ ובלי בהלה.	After years of city rush, their village life flows peacefully, with no pressure and no hurry.
69	עֲקֵב בְּצַד אֲגוּדָל	הוא בדק את החוזה עקב בצד אגודל, סעיף אחר סעיף, בלי לדלג על מילה.	She went through the contract inch by inch, clause after clause, skipping not a single word.
70	עַל כַּרְעֵי תַּרְנְגוֹלֶת	התוכנית כולה עומדת על כרעי תרנגולת: די בעיכוב קטן אחד כדי להפיל אותה.	The whole plan rests on shaky legs; one small delay would bring it crashing down.
71	קָנָה (לוֹ) שְׁבִיתָה	הוא הגיע לשבוע וקנה לו שביתה בעיר, שכר דירה ונשאר שם שלוש שנים.	He came for a week but settled in, rented a flat, and stayed three years.
72	אָרְכָה לוֹ הַשָּׁעָה	אחרי שעתיים בתור ארכה לו השעה, והוא יצא מהמשרד בלי לחכות לתשובה.	After two hours in line he lost patience and left without waiting for an answer.
73	בְּהֶנֵף יָד	הוועדה דחתה את ההצעה בהנף יד, בלי לקרוא אותה ובלי לשאול אף שאלה.	The committee waved the proposal away without reading it or asking a single question.
74	בְּצוֹק הָעִתִּים	בצוק העתים, כשאיש לא מצא עבודה, שכנים חלקו ביניהם קמח ולחם.	In those hard times, when no one could find work, neighbors shared flour and bread.
75	בְּשָׂפָה רָפָה	הוא הסכים בשפה רפה, רק כדי לסיים את הוויכוח, ופניו הסגירו שאינו רוצה.	He agreed only half-heartedly, just to end the argument, his face showing he wanted no part.
76	בּוֹר סוּד (שֶׁאֵינוֹ מְאַבֵּד טִפָּה)	הסבתא שלו בור סוד שאינו מאבד טיפה: זוכרת כל שם וכל תאריך מלפני שישים שנה.	His grandmother forgets nothing she has learned; she recalls every name and date from sixty years ago.
77	גִּילָּה אֶת אָזְנוֹ	המנהל גילה את אוזנו בשקט שהמשרד עומד לעבור, ימים לפני שהודיעו על כך לכולם.	He quietly let her in on the news days before anyone else was told.
78	דָּחַק אֶת הַקֵּץ	המשקיעים דחקו את הקץ ומכרו את החברה לפני שהמוצר הבשיל, ואיבדו את רוב הכסף.	They forced the ending before its time, selling the company while the product was still unripe.
79	דָּחַק אֶת רַגְלָיו	העוזר הצעיר דחק את רגליו של הוותיק וישב בכיסאו כעבור חצי שנה.	The young assistant edged the veteran out and was sitting in his chair within six months.
80	חוֹרֵשׁ מְזִמּוֹת	מאחורי החיוך הנעים הסתתר חורש מזימות, שתכנן בסתר להפיל את שותפיו.	Behind the pleasant smile sat a schemer, quietly plotting to bring his own partners down.
81	מָשַׁךְ בְּעֵט	בימים עבד בבנק, ובלילות משך בעט — שלושה רומנים ואוסף שירים יצאו מתחת ידיו.	By day he worked at a bank; by night he wielded his pen, producing three novels.
82	עֲשָׂבִים שּׁוֹטִים	עשבים שוטים כיסו את הערוגה וחנקו את השתילים, ולא נשאר מהיבול כמעט דבר.	Weeds overran the vegetable bed, choking the seedlings until almost nothing of the crop survived.
83	פּוֹשֵט עוֹרוֹת	הוא פושט עורות: גובה על בקבוק מים פי חמישה מהמחיר בכל חנות אחרת.	That vendor is a real gouger, charging five times what any other shop asks for water.
84	אֲבַק אָדָם	בעלי המפעל התייחסו אל העובדים כאל אבק אדם — בלי שם, בלי זכויות ובלי קול.	The owners treated their workers as if they were nothing — no names, no rights, no voice.
85	אִישׁ קְּצָווֹת	הוא איש קצוות — כל דעה אצלו מוחלטת, וכל מי שחולק עליה נחשב מיד אויב.	He is a zealot of extremes: every opinion absolute, and anyone who disagrees becomes an enemy.
86	אִמֵּץ אֶת יָדָיו	לפני המבחן הגדול אימץ המאמן את ידיו ואמר לו שהוא בהחלט מסוגל להצליח.	Before the big test, the coach bolstered his spirits, telling him he was fully capable.
87	אֵין יָדוֹ מַשֶּׂגֶת	הוא רצה את הדירה מאוד, אבל אין ידו משגת — המחיר גבוה משכרו פי שניים.	He wanted the apartment badly, but it was beyond his means; the price doubled his salary.
88	אֶבֶן רֵחַיִים עַל צַוָּוארוֹ	ההלוואה הפכה לאבן ריחיים על צווארו: כל חודש היא בולעת את רוב משכורתו.	The loan became a millstone around his neck, swallowing most of his salary every month.
89	אוֹרֶךְ רוּחַ	נדרש אורך רוח כדי ללמד ילד לקרוא: חוזרים על אותה אות עשרים פעם בלי להתעצבן.	Teaching a child to read takes patience: you repeat the same letter twenty times without snapping.
90	בַּעֲרוֹב יָמָיו	בערוב ימיו, בגיל תשעים, ישב על המרפסת ונזכר בכל מה שעבר עליו.	In his final years, at ninety, he sat on the balcony recalling everything he had lived.
91	בָּא בִּדְבָרִים	החברה באה בדברים עם היצרן, ואחרי שלושה מפגשים הם קרובים לחתום על הסכם.	The company entered into talks with the manufacturer and after three meetings is near a deal.
92	בָּאוּ לְעֵמֶק הַשָּׁוֶוה	אחרי ויכוח ארוך על המחיר באו לעמק השווה: הוא הוריד מאה, והיא הוסיפה מאה.	After arguing over price they met halfway: he came down a hundred, she came up a hundred.
93	גַּיִס חֲמִישִׁי	התברר שבתוך הארגון פעל גיס חמישי שהעביר את התוכניות הסודיות למתחרים.	A fifth column inside the organization had been passing its plans to a rival for months.
94	חָמַד לָצוֹן	חשבתי שהוא רציני לגמרי, אבל הוא רק חמד לצון וכולם צחקו כשהודה בכך.	I thought he meant it, but he was only joking, and everyone laughed when he admitted it.
95	חָתוּל בַּשַּׁק	אל תקנה מכונית בלי לראות אותה — אתה קונה חתול בשק ולא יודע מה תקבל.	Never buy a car sight unseen; you are buying a pig in a poke.
96	לֵיל שִמּוּרִים	עברנו ליל שימורים ליד המיטה שלו, בלי לעצום עין, עד שהחום ירד לבסוף.	We kept a sleepless vigil by his bed, not closing our eyes until the fever broke.
97	עָקַר אֶת רַגְלָיו	כשראה שאיש אינו מקשיב, עקר את רגליו מהאולם ויצא בלי להיפרד מאיש.	Seeing that nobody was listening, he picked himself up and walked out without saying goodbye.
98	קְטַן אֱמוּנָה	אתה קטן אמונה: היית בטוח שלא נצליח עד הרגע שבו ראית את התוצאה במו עיניך.	You doubter — you were sure we would fail until you saw the result yourself.
99	קִיצֵּץ אֶת כְּנָפָיו	הנהלה חדשה קיצצה את כנפיו: נטלו ממנו את התקציב ואת הסמכות לאשר החלטות.	New management clipped his wings, stripping away his budget and his authority to approve anything.
100	דִמְעוֹת שָׁלִישׁ	היא בכתה דמעות שליש כשנפרדה מהבית שבו גדלה, ולא הצליחה להירגע שעה שלמה.	She wept uncontrollably when she left the house where she grew up, unable to calm down.
101	תַּאֲנִיָּה וַאֲנִיָּה	אחרי השרפה שכילתה את הכפר הייתה תאניה ואניה בכל בית, ואיש לא ידע מה יהיה.	After the fire consumed the village, there was mourning and lament in every single home.
102	הִכָּה בְּאֶצְבַּע צְרֵדָה	הוא הכה באצבע צרדה לקצב השיר, ואפשר היה לשמוע את הנקישה מעבר לחדר.	He snapped his fingers to the beat, and the sharp click carried across the room.
103	אַמַּת מַיִם	אמת מים עתיקה הובילה מהמעיין אל העיר, והמים זרמו בה עשרות קילומטרים.	An ancient channel carried water from the spring to the city, dozens of kilometers away.
104	הִכְבִּיר בְּמִילִים	במקום לענות בקצרה הכביר במילים חצי שעה, ובסוף איש לא הבין מה בעצם אמר.	Instead of answering briefly he went on at great length, and nobody understood his point.
105	דִמְעוֹת תַנִּין	הוא הזיל דמעות תנין על פיטורי העובדים, אף שהוא עצמו חתם על ההחלטה.	He shed crocodile tears over the layoffs, though he himself had signed the decision.
106	יְחִידֵי סְגוּלָה	רק יחידי סגולה מצליחים לנגן את היצירה הזאת — שלושה או ארבעה בכל דור.	Only a rare few can play this piece — three or four in an entire generation.
107	זָרָה אֲבָק / חוֹל בַּעֵינַיִים	המוכר זרה חול בעיניים והציג דוחות מפוברקים, כדי שלא נגלה שהעסק מפסיד.	The seller threw sand in our eyes with faked reports so we would not see the losses.
108	הֵקִיץ הַקֵץ	אחרי ארבעים שנה הקיץ הקץ על החנות, והתריס ירד בפעם האחרונה.	After forty years the shop's end had come, and the shutter came down for good.
109	רִיפָּה אֶת יָדָיו	המנהל ריפה את ידיו בהערה מזלזלת אחת, והוא הפסיק לנסות כעבור שבועיים.	One dismissive remark from the manager crushed his spirit, and he stopped trying two weeks later.
110	בֵּית בַּד	בבית הבד שבכפר טוחנים את הזיתים ומוציאים מהם שמן ירוק וסמיך.	At the village olive press they grind the olives and draw thick green oil from them.
111	בֵּית תַּמְחוּי	בית התמחוי שבפינת הרחוב מחלק ארוחה חמה לכל מי שמגיע, בלי לגבות אגורה.	The soup kitchen on the corner serves a hot meal to anyone who comes, free.
112	כִּתְמוֹל שִׁלְשוֹם	חזרנו מהחופשה, והמשרד נראה כתמול שלשום — אותם ניירות בדיוק על אותו שולחן.	We returned from vacation and the office looked just as before, same papers on the same desk.
113	רִפְיוֹן יָדַיִּם	אחרי הכישלון השני השתלט על הצוות רפיון ידיים, ואיש לא טרח להתחיל מחדש.	After the second failure a listless slackness gripped the team; nobody bothered to start again.
114	נָטָה חֶסֶד	השופט נטה חסד עם הנער, הסתפק באזהרה ולא רשם לו עבירה בתיק.	The judge showed the boy mercy, settling for a warning instead of a formal record.
115	צביון	השיפוץ שינה את צביון הרחוב: מרחוב חנויות קטן הוא הפך למדרחוב מודרני וזר.	The renovation changed the street's whole character, turning a row of small shops into a mall.
116	מכורה	אחרי עשרים שנה בחוץ לארץ חזר למכורתו, אל העיר שבה נולד וגדל.	After twenty years abroad he returned to his homeland, to the town where he was born.
117	אצטגנין	האצטגנין קרא במפת הכוכבים וניבא למלך מה צפוי לו בשנה הבאה.	The astrologer read the star chart and foretold what the coming year held for the king.
118	לודר	הלודר נכנס לזירה שבקולוסיאום חמוש בחרב ובמגן, ורבבות הצופים ביציעים הריעו לו.	The gladiator stepped into the arena with sword and shield as the crowd roared from the stands.
