121	בֻּסְתָּן	בבוסתן שמאחורי הבית גדלים עצי תפוח, אגס ורימון, והפירות נקטפים בסוף הקיץ.	Behind the house lies a small orchard where apple, pear, and pomegranate trees bear fruit each summer.
122	טְרָשִׁים	המחרשה נשברה על אדמת הטרשים, שהייתה קשה וזרועה סלעים עד שאיש לא הצליח לעבד אותה.	Nothing grows on that rocky ground; the soil is so hard that plows break against it.
123	צִיָּה	הם חצו ציה שוממה שבה לא נראה עץ אחד, ולא נמצא בה מים לשתות.	They crossed a parched wasteland where no tree grew and no water could be found for days.
124	אֶגֶל	בבוקר נצצו על העלים אגלי טל זעירים, שהתאדו ברגע שהשמש התחממה.	Tiny droplets of dew glittered on the leaves and vanished the moment the sun grew warm.
125	בְּלִיל	מהחלון עלה בליל של צלילים: צפירות, מוזיקה, צעקות רוכלים וקולות ילדים משחקים.	The market was a jumble of shouting vendors, blaring radios, barking dogs and clattering carts.
126	מַסֶּכֶת	בספר נפרשת מסכת חייו של המדען, משנות ילדותו בכפר ועד תגליתו האחרונה.	The biography traces the whole saga of her life, from a village childhood to her final discovery.
127	אִגֶּרֶת	ראש המועצה שלח לתושבים איגרת מודפסת ובה הודיע רשמית על פתיחת שנת הלימודים.	The dean sent every student a formal letter announcing the new rules, signed and officially stamped.
128	קֻלְמוֹס	הסופר טבל את הקולמוס בדיו והמשיך לכתוב את הפרק בכתב יד מסולסל.	The scribe dipped his quill in ink and copied the next page in careful script.
129	מִכְתָּם	הוא סיים את ההרצאה במכתם בן שש מילים, וכולם צחקו וחזרו עליו בהפסקה.	She answered the criticism with a single sharp epigram that the audience repeated all evening.
130	לַהַג	אחרי שעה של להג על מזג האוויר ומחירי הדירות, איש לא אמר דבר בעל ערך.	An hour of idle chatter about weather and traffic passed before anyone said anything useful.
131	נִיב	התלמידים החדשים התקשו בניב "שם ליבו", כי משמעותו אינה נובעת מהמילים עצמן.	Learners often stumble on the idiom "spill the beans", since its meaning has nothing to do with beans.
132	קְלַסְתֵּר	הצייר שרטט את קלסתר פניה בכמה קווים: אף דק, לסת צרה ועיניים רחוקות זו מזו.	The sketch captured her features exactly, the narrow jaw, the thin nose and the wide-set eyes.
133	אֲרֶשֶׁת	ארשת הרצינות שעל פניו לא השתנתה לרגע, גם כשכולם סביבו צחקו.	His grave expression never changed, even while everyone around the table burst out laughing.
134	הַעֲוָיָה	הילד עשה העוויה מצחיקה, עיקם את שפתיו והוציא לשון, וכל הכיתה פרצה בצחוק.	He pulled a grotesque grimace, twisting his mouth and crossing his eyes, and the children laughed.
135	רַקָּה	היא הניחה אצבע ברקה, בין העין לאוזן, ולחצה קלות כדי להרגיע את כאב הראש.	She pressed two fingers to her temple, just beside her eye, to ease the throbbing headache.
136	אִישׁוֹן	כשהרופא כיוון את הפנס אל העין, האישון הצטמצם לנקודה שחורה זעירה.	When the light hit her eye, the pupil shrank to a tiny black dot.
137	אַמָּה	הבנאים מדדו את הקיר באמות, ומצאו שאורכו ארבעים אמה בדיוק.	The ancient builders measured the hall in cubits and recorded its length as forty cubits.
138	זֶרֶת	הטבעת הייתה קטנה מכולן, והיא ענדה אותה על הזרת ולא על האצבע האמצעית.	The ring was far too small for any finger but her pinky, so she wore it there.
139	נֹפֶת	התאנים המיובשות היו מתוקות כנופת, ונדבקו לאצבעות כמו דבש שנשפך.	The dried figs were sweet as honeycomb and stuck to our fingers like spilled syrup.
140	בֹּסֶר	קטפנו את המשמשים מוקדם מדי, והבוסר הירוק היה חמוץ וקשה לנגיסה.	We picked the apricots too early; the unripe fruit was green, sour and hard to bite.
141	תִּקְרֹבֶת	בכניסה לאולם חיכתה תקרובת לאורחים: עוגיות, פירות חתוכים וקנקני מיץ קר.	Refreshments waited by the door for the guests: cookies, sliced fruit and pitchers of cold juice.
142	אַרְגָּמָן	גלימת הארגמן של המלך בלטה בין בגדי הלבן של אנשי החצר, אדומה וכהה כיין.	The king's purple robe stood out among the white court garments, deep and dark as wine.
143	מָשׁוֹט	אחד המשוטים נשמט למים, והסירה הסתובבה במקום עד שהצלחנו לחתור עם השני.	One oar slipped into the water, and the boat spun in circles until we rowed with the other.
144	מְצוּלָה	העוגן נעלם במצולות, ואיש לא ידע עד איזה עומק צלל לפני שנגע בקרקעית.	The anchor vanished into the depths, and nobody knew how far it sank before touching bottom.
145	שִׂרְטוֹן	המשא ומתן עלה על שרטון אחרי חצי שנה, ושני הצדדים קמו מהשולחן בלי הסכם.	The negotiations ran aground after six months, and both sides left the table without an agreement.
146	נַחְשׁוֹל	נחשול ענק הכה בסירה והציף את הסיפון במים לפני שהספקנו להיאחז במעקה.	A towering wave slammed into the deck and swept everything loose overboard before we could grab anything.
147	מְלִיצָה	במקום לכתוב במילים פשוטות, הוא עמס על המכתב מליצות מהודרות שאיש לא הבין.	Instead of plain words he filled the letter with flowery rhetoric that no one could follow.
148	לַמְדָנוּת	הלמדנות שלו ניכרה בכל תשובה: הוא ציטט עשרות מקורות מהזיכרון בלי להציץ בספר.	His erudition showed in every answer; he quoted dozens of sources from memory without opening a book.
149	פַּטְרוֹנוּת	הוא דיבר אליה בפטרונות, כאילו היא לא מסוגלת להבין דברים פשוטים לבדה.	He explained it with such condescension, as if she could not grasp the simplest idea alone.
150	מֶתֶק	בזכות מתק שפתיו אנשים נהנו להקשיב לו ולהאמין לו גם כשלא הסכימו איתו.	His honeyed words made people enjoy listening to him even when they disagreed with everything.
