121	נֶאֱלָח	מעשה נאלח כזה, שבו רימו זקנים חסרי ישע, עורר גועל בכל מי ששמע עליו.	Cheating helpless elderly people out of their savings is a vile act that disgusts everyone who hears of it.
122	שָׁחוּחַ	הוא יצא מהחדר שחוח, כתפיו שמוטות וראשו כמעט נוגע בחזה.	He walked out of the room stooped, his shoulders sagging and his head nearly touching his chest.
123	מְאַלֵּף	הביקור במפעל היה מאלף, וכל אחד מאיתנו יצא משם יודע דברים שלא ידע קודם.	The factory visit was instructive, and each of us left knowing things we had never understood before.
124	הֵנִיחַ אֶת דַּעְתּוֹ	ההסבר המפורט של הרופא הניח את דעתו, והוא חדל לדאוג ויצא מהמרפאה רגוע.	The doctor's detailed explanation put his mind at ease, and he stopped worrying on the way home.
125	הוֹלִיךְ שׁוֹלָל	הסוחר הוליך שולל את הקונים כשהציג להם מסמכים מזויפים על מקור הסחורה.	The dealer led the buyers astray with forged papers about the origin of the goods, and nobody suspected.
126	הֵקֵל רֹאשׁ	הוא הקל ראש באזהרות, לא בדק את הבלמים, ובסוף נתקע באמצע הדרך.	He made light of the warnings, skipped the brake check, and broke down halfway to his destination.
127	מִן הַפַּח אֶל הַפַּחַת	עזב עבודה מתישה ונקלע לאחת גרועה ממנה — נפל מן הפח אל הפחת.	He quit one exhausting job for an even worse one, out of the frying pan into the fire.
128	אֶפֶס קָצֵהוּ	ראינו אפס קצהו של האוסף; כמעט כל הפריטים נשארו ארוזים במחסן ולא הוצגו.	We saw the merest fraction of the collection; nearly everything else stayed boxed away in storage.
129	טִפִּין טִפִּין	היא סיפרה לנו את הסיפור טיפין טיפין, פרט אחד בכל פגישה, עד שהתמונה התבררה.	She told us the story bit by bit, one detail each visit, until the whole picture came together.
130	אֵין אוֹנִים	הוא עמד אין אונים מול הלהבות, בלי מטף ובלי דרך אחרת לעצור אותן.	He stood helpless before the flames, with no extinguisher and no other way to stop them.
131	תְּמוֹל שִׁלְשׁוֹם	המחירים כאן אינם כתמול שלשום: מה שעלה מאה שקלים בשנה שעברה עולה כיום מאתיים.	Prices here are not what they were only recently; last year's hundred now costs a full two hundred.
132	עוּל יָמִים	הוא עול ימים, בקושי בן עשרים, ובכל זאת מנהל צוות של עשרים עובדים ותיקים.	He is a mere youth, barely twenty, and yet he already manages a team of veteran workers.
133	שְׁאֵר בָּשָׂר	אין לו כאן שאר בשר; כל הדודים והאחיינים נשארו בעיר שממנה הגיע.	He has no blood relatives here; all his uncles and cousins stayed in the town he came from.
134	רְחַב יָד	הוא רחב יד: תרם מחצית מהכנסתו לקרן וסירב שיציינו את שמו על התרומה.	He is openhanded: he gave away half his income and refused to let his name be mentioned.
135	אֶרֶךְ אַפַּיִם	המורה ארך אפיים, חוזר על ההסבר בפעם החמישית בלי להרים את הקול ובלי להיעלב.	The teacher is slow to anger, repeating the explanation a fifth time without ever raising his voice.
136	חֲמוּר סֵבֶר	המנהל חמור הסבר נכנס לחדר, ואיש לא העז להמשיך בבדיחות שסופרו רגע קודם.	The stern-faced manager walked in, and nobody dared continue the jokes they had been telling a moment earlier.
137	נִים וְלֹא נִים	שכבתי נים ולא נים על הספה, שומע את הרדיו אך לא מבין מילה ממנו.	I lay half asleep on the couch, hearing the radio but not taking in a single word.
138	עַתִּיק יוֹמִין	הכד הזה עתיק יומין: הוא נוצר אלפי שנים לפני שנבנתה העיר שמעליו.	This jar is ancient; it was made thousands of years before the city above it was ever built.
139	שֹׁד וָשֶׁבֶר	כשראה את הכספת פרוצה ואת המסמכים מפוזרים על הרצפה, קרא בבהלה: שוד ושבר!	Seeing the safe forced open and the papers strewn across the floor, he cried out in sheer horror.
140	מִן הַכֹּחַ אֶל הַפֹּעַל	התוכנית נשארה על הנייר שנתיים, ורק בקיץ הזה יצאה סוף סוף מן הכוח אל הפועל.	The plan sat on paper for two years, and only this summer was it finally carried out in practice.
141	מְחוֹז חֶפְצוֹ	אחרי שתים עשרה שעות נסיעה הגיע סוף סוף למחוז חפצו, הכפר שאליו נכסף שנים.	After twelve hours on the road he finally reached the village he had longed for all those years.
142	בִּמְרוּצַת הַזְּמַן	במרוצת הזמן דהו הצבעים על הקיר, ומה שהיה אדום עז נעשה ורוד חיוור.	Over time the colors on the wall faded, and what had been bright red became a pale pink.
143	פָּרָשַׁת דְּרָכִים	היא ניצבת בפרשת דרכים: להישאר בעבודה הבטוחה או לוותר עליה ולפתוח עסק משלה.	She stands at a crossroads: keep the secure job or give it up and open her own business.
144	רֹעַ הַגְּזֵרָה	הוא השלים עם רוע הגזרה, ארז את חפציו ועבר לעיר אחרת בלי להתלונן.	He resigned himself to his cruel fate, packed his belongings and moved to another city without complaining.
145	עַמּוּד הַתָּוֶךְ	היא עמוד התווך של הצוות; בלעדיה אף פרויקט לא היה מגיע לסיומו.	She is the mainstay of the team; without her not one project would ever reach completion.
146	אֶבֶן בֹּחַן	היחס לעובדים הזוטרים הוא אבן בוחן שלפיה אפשר לשפוט כל מנהל בארגון.	How a manager treats junior staff is the touchstone by which every one of them should be judged.
147	מַטְבֵּעַ לָשׁוֹן	"שבירת הקרח" היא מטבע לשון שכולם מכירים, ואיש כבר אינו חושב על קרח ממש.	"Breaking the ice" is a set phrase everyone knows, and nobody thinks of actual ice anymore.
148	בַּעַל שִׁעוּר קוֹמָה	היה זה חוקר בעל שיעור קומה, שדבריו נשמעו בכובד ראש בכל כנס שהשתתף בו.	He was a scholar of real stature, whose words were weighed seriously at every conference he attended.
149	נְשׂוּא פָּנִים	הוא אדם נשוא פנים בעירו, וכשנכנס לאולם קמו כל הנוכחים ממקומותיהם.	He is an eminent man in his town; when he entered the hall, everyone present rose to their feet.
150	רַב פְּעָלִים	בשנותיו האחרונות היה רב פעלים: הקים ספרייה, ייסד מקהלה ופתח מרפאה בכפר.	In his last years he was tireless, founding a library, starting a choir, and opening a village clinic.
151	קִבֵּל עָלָיו אֶת הַדִּין	לאחר שנדחה הערעור קיבל עליו את הדין, ולא ניסה עוד להיאבק בהחלטה.	After the appeal was rejected, he accepted the ruling and made no further attempt to fight it.
152	דָּבָר וְהִפּוּכוֹ	בישיבה אחת אמר דבר והיפוכו: תחילה תמך בהצעה ומיד אחר כך התנגד לה נחרצות.	In a single meeting he said one thing and its exact opposite, first backing the plan then rejecting it.
153	לֹא דֻּבִּים וְלֹא יַעַר	סיפרו שהמפעל נסגר, אבל לא דובים ולא יער: הוא פועל כרגיל וקולט עובדים חדשים.	They said the plant had shut down, but there was nothing to it; it runs as usual and is still hiring.
154	דָּן לְכַף זְכוּת	היא דנה אותו לכף זכות והניחה שאיחר בגלל הפקק, ולא מתוך זלזול.	She gave him the benefit of the doubt, assuming traffic had delayed him rather than plain indifference.
155	לִפְנִים מִשּׁוּרַת הַדִּין	החוק לא חייב אותם להחזיר את הכסף, אך הם עשו זאת לפנים משורת הדין.	The law did not require a refund, yet they returned the money as a gesture beyond their obligation.
156	יָצָא יְדֵי חוֹבָה	הוא כתב שלוש שורות רק כדי לצאת ידי חובה, בלי להשקיע מחשבה בתשובה.	He wrote three lines merely to tick the box, without putting any real thought into the answer.
157	עוֹבֵר לַסּוֹחֵר	הביטוי הזה כבר עובר לסוחר: כולם משתמשים בו ואיש אינו מתקן אותו עוד.	That phrase is common currency by now; everyone uses it and nobody corrects it anymore.
158	שָׁוֶה לְכָל נֶפֶשׁ	המחיר שווה לכל נפש, ולכן גם משפחות שידן אינה משגת יכולות להיכנס להופעה.	The price is within everyone's reach, so even families on a tight budget can attend the show.
159	לֶחֶם חֻקּוֹ	תיקון מכונות ישנות הוא לחם חוקו, והוא עושה זאת יום יום כבר שלושים שנה.	Fixing old machines is his daily bread; he has been doing it every single day for thirty years.
160	קֻצּוֹ שֶׁל יוֹד	הוא מקפיד על קוצו של יוד, ופוסל מסמך שלם בגלל פסיק אחד שחסר בו.	He insists on the very smallest detail, rejecting an entire document over one missing comma.
161	מִלֵּא פִּיו מַיִם	כששאלו אותו מי אחראי לתקלה, מילא פיו מים ולא ענה מילה עד סוף הישיבה.	When asked who was responsible for the failure, he kept completely silent and said nothing at all.
162	לְשׁוֹן הַמֹּאזְנַיִם	הוועדה חצויה בדיוק לשניים, וחוות הדעת של המומחה תהיה לשון המאזניים בהכרעה.	The committee is split exactly down the middle, so the expert's opinion will tip the scales.
163	קֶרֶן זָוִית	הצייר הנשכח נדחק לקרן זווית, ותמונותיו נערמו במחסן בלי שאיש יראה אותן.	The forgotten painter was pushed into an obscure corner, his canvases piled unseen in a storeroom.
164	עָמַד בַּפֶּרֶץ	כשכל השאר נסוגו, הוא עמד בפרץ וארגן את מילוי שקי החול לפני שהנהר עלה.	When everyone else backed away, he stepped into the breach and organized the sandbags before the river rose.
165	אַחַר כָּבוֹד	הוא הפריע לכל אורך הערב, ובסוף סולק מן האולם אחר כבוד.	He disrupted the evening from start to finish and was politely but firmly shown the door.
166	בַּחֲצִי פֶּה	הוא הודה בחצי פה שטעה, ומיד מיהר להסביר שגם אחרים אשמים בכך.	He half-heartedly admitted his mistake, then quickly hurried to explain that others were to blame too.
167	בְּיָד רָמָה	היא הציגה את עמדתה ביד רמה, בלי להתנצל ובלי להנמיך את קולה לרגע.	She stated her position boldly and openly, without apologizing and without lowering her voice for a moment.
