1	בַּעֲקִיפִין	הוא לא אמר זאת במפורש, אלא רמז על כך בעקיפין דרך סיפור על מישהו אחר.	He never said it outright, but hinted at it indirectly through a story about someone else.
2	בְּמֵישָׁרִין	במקום להעביר מסרים דרך עורכי הדין, החליטו שני הצדדים לדבר זה עם זה במישרין.	Instead of passing messages through lawyers, the two sides decided to speak to each other directly.
3	נָמַק	הארגזים נשכחו במרתף הלח, ובמשך שנים העץ נמק עד שהתפורר לכל נגיעה.	Forgotten in the damp cellar for years, the wood rotted until it crumbled at a touch.
4	הִתְנַוֵּן	אחרי חודשיים בגבס השריר התנוון, והוא התקשה להרים אפילו משקל קל.	After two months in a cast the muscle atrophied, and he could barely lift a light weight.
5	כִּעְכֵּעַ	הוא כעכע בגרונו בשקט, כדי להזכיר לכולם שהוא עדיין עומד בפתח ומחכה.	He cleared his throat quietly to remind everyone that he was still standing there, waiting.
6	בָּחַל	הוא אינו בוחל בשום אמצעי, ומוכן לשקר ולהלשין ובלבד שיגיע לראש הרשימה.	He balks at no method, and will lie or betray anyone if it serves his goal.
7	שִׁקֵּץ	אחרי שהתגלה שרימה את חבריו, שיקצו אותו כולם וסירבו לשבת איתו לשולחן.	After he cheated his friends, everyone detested him and refused to share a table with him.
8	הִפְלִיא	הילד בן השבע הפליא לנגן, והקהל באולם קם על רגליו בתדהמה.	The seven-year-old played so brilliantly that the whole hall rose to its feet, astonished.
9	הֵמִיר	הוא המיר את כל חסכונותיו בזהב, מחשש שהמטבע ימשיך לאבד מערכו.	He converted all his savings into gold, fearing the currency would keep losing its value.
10	סוֹכֵךְ	הוא פרש את מעילו וסוכך עליה מפני הגשם עד שהמונית הגיעה.	He spread his coat over her, shielding her from the rain until the taxi arrived.
11	הִתְאוֹנֵן	כל הדרך הוא התאונן על החום, על האוכל ועל המושב הצר, ולא הפסיק לרגע.	He complained the entire trip about the heat, the food, and the cramped seat.
12	הִתְפַּלְפֵּל	במקום להכריע בשאלה הפשוטה, התפלפלו השניים שעה שלמה על משמעותה של מילה אחת בסעיף.	Instead of settling the simple question, the two split hairs for an hour over one word.
13	הִתְבָּרֵךְ	היא התברכה בזיכרון יוצא דופן, וזכרה שמות של אנשים שפגשה פעם אחת לפני שנים.	She was blessed with an unusual memory, recalling names of people she met once years ago.
14	הִתְרוֹנֵן	כשראה את בתו יורדת מהמטוס אחרי שנה בחו"ל, ליבו התרונן והוא לא הפסיק לחייך.	His heart rejoiced when he saw his daughter step off the plane after a year away.
15	שָׂשׂ	הוא שש לצאת לדרך, ארז את התיק כבר בערב וקם לפני שהשעון צלצל.	He was eager to set out, packing the night before and waking before the alarm rang.
16	סִלְסֵל	הזמרת סלסלה בקולה בסוף כל שורה, והאריכה כל צליל בעיטורים קטנים.	The singer trilled at the end of each line, stretching every note with small ornaments.
17	גִּחֵךְ	כששמע את ההצעה גיחך לעצמו, כאילו אין בה שום סיכוי להצליח.	He chuckled dismissively at the proposal, as though it had no chance of ever working.
18	מָשַׁל	המלך משל בממלכה ארבעים שנה, ושום החלטה לא התקבלה בלי אישורו.	The king ruled the kingdom for forty years, and no decision was made without his approval.
19	לָכַד	השוטר לכד את הכלב הנמלט ואחז בו עד שבעליו הגיעו.	The officer caught the runaway dog and held it until its owner finally arrived.
20	לָן	הם לנו בשקי שינה על שפת הנחל וקמו עם אור ראשון.	We slept the night in sleeping bags by the stream and woke at first light.
21	נָשַׁר	עד סוף הסתיו נשרו כל העלים מהעץ וכיסו את המדרכה בשכבה חומה.	By late autumn every leaf had fallen from the tree, covering the sidewalk in brown.
22	לָגַם	הוא לגם מהתה החם לגימות קטנות, כדי לא לכוות את שפתיו.	She sipped the hot tea slowly, taking tiny amounts so it would not burn her lips.
23	סָרַג	היא סרגה צעיף מצמר בשתי מסרגות, שורה אחר שורה, במשך כל החורף.	She knitted a wool scarf with two needles, row after row, throughout the whole winter.
24	נָטַף	הברז לא נסגר היטב, ומים נטפו ממנו טיפה אחר טיפה כל הלילה.	The faucet was not shut properly, and water dripped from it all night, drop by drop.
25	רָטַט	קולו רטט מעט כשעלה לדבר, אף שניסה להיראות רגוע לגמרי.	His voice trembled slightly as he began to speak, though he tried to look completely calm.
26	צָבַט	היא צבטה את זרועו קלות בשתי אצבעות, כדי לוודא שהוא ער ולא חולם.	She pinched his arm lightly between two fingers to make sure he was awake, not dreaming.
