181	חָנַט	המצרים הקדמונים חנטו את גופות מלכיהם בשרפים ובמלח, כדי שיישמרו אלפי שנים.	The museum displays a body that Egyptian priests embalmed with resins so it would never decay.
182	אֶל נָכוֹן	המפתחות אינם כאן, ואל נכון שכחתי אותם במשרד — אין שום אפשרות אחרת.	The lights are on and her car is parked outside, so she is undoubtedly home now.
183	אַסְדָּה	הם קשרו בולי עץ זה לזה ובנו אסדה שתישא אותם במורד הנהר.	They lashed logs together into a raft and floated it downstream toward the next village.
184	עַד הֲלוֹם	הגענו עד הלום ברגל, ומכאן והלאה נמשיך את הדרך ברכב שטח.	We have walked this far on foot, and from here we continue by jeep.
185	אָנֶה וָאָנָה	הוא התהלך אנה ואנה במסדרון, מקצה אחד לשני, עד שהרופא יצא סוף סוף.	He paced back and forth across the waiting room, from one wall to the other.
186	אַרְכּוֹף	היא תחבה את רגלה בארכוף, נאחזה באוכף ועלתה על גב הסוס.	He slipped his boot into the stirrup and swung himself up onto the saddle.
187	יֵשׁ דְּבָרִים בְּגוֹ	בהתחלה זלזלתי בטענה, אבל הנתונים שהוצגו שכנעו אותי — יש דברים בגו.	I dismissed his theory at first, but after seeing the evidence, there is something to it.
188	בֻּרְסְקִי	הבורסקי השרה את העורות בחביות סיד ואחר כך מתח אותם לייבוש בשמש.	The tanner soaked the hides in lime, scraped off the hair, and hung them to dry.
189	אֶזוֹטֶרִי	זהו תחום אזוטרי שרק כמה עשרות חוקרים בעולם כולו מבינים בו לעומק.	The lecture covered an esoteric branch of logic that only a handful of specialists follow.
190	אֶפִּילוֹג	באפילוג, שנוסף אחרי הפרק האחרון, מספרת הסופרת מה עלה בגורל הגיבורים כעבור עשור.	In the epilogue, added after the final chapter, we learn what became of the survivors.
191	פְּרוֹלוֹג	הפרולוג, עוד לפני הפרק הראשון, מתאר את העיר מאה שנה לפני תחילת העלילה.	The prologue, printed before chapter one, sets the scene decades before the main story begins.
192	הֶדוֹנִיזְם	אחרי שירש את הכסף שקע בהדוניזם, ובילה את ימיו במסעדות יקרות, בספא ובמסיבות.	After the inheritance he sank into hedonism, chasing fine meals, parties, and constant comfort.
193	אַרְכִיפֶּלָג	הארכיפלג מונה יותר משבע מאות איים קטנים, ורק בשלושים מהם מתגוררים בני אדם.	The archipelago includes hundreds of small islands, and a ferry links only the four largest.
194	אַרְכָאִי	הוא כותב בסגנון ארכאי, במילים שיצאו מכלל שימוש עוד לפני מאתיים שנה.	His writing uses archaic words that vanished from everyday speech two centuries ago.
195	קָתֶדְרָה	המרצה עלה אל הקתדרה שבמרכז האולם, הניח עליה את דפיו ופנה אל הקהל.	The professor climbed to the lectern at the front of the hall and arranged his notes.
196	פְּלָצוּר	הרועה סובב את הפלצור מעל ראשו והשליך אותו, והלולאה נסגרה על צוואר העגל.	The rider whirled his lasso overhead and dropped the loop neatly around the calf's neck.
197	תַּתְרָן	הוא תתרן מלידה, ולכן אינו מבחין בריח של גז דולף ומסתמך על גלאים.	He is anosmic, so he cannot smell a gas leak and relies on alarms at home.
198	אִימּוּם	הסנדלר מתח את העור על האימום, כדי שהנעל תקבל בדיוק את צורת כף הרגל.	The cobbler stretched the leather over a wooden last so the shoe would hold its shape.
