181	אֵין לוֹ דּוֹרֵשׁ	הפסנתר הישן עמד במחסן שנים, אין לו דורש ואיש לא שאל עליו.	The old piano sat in the storeroom for years, abandoned and unwanted by anyone.
182	אֵין לוֹ זֵכֶר	הכפר הקדום נמחק כליל, ואין לו זכר במפות ובתצלומים של ימינו.	The village was wiped out so completely that no trace of it remains on any map.
183	בָּא בְּצֵל קוֹרָתוֹ	כשנתקע בגשם בא בצל קורתו של שכנו, אכל אצלו ולן שם עד הבוקר.	Stranded by the storm, he was taken in under his neighbor's roof and stayed the night.
184	בָּא כְּשֶׁמֶן בְּעַצְמוֹתָיו	השבח על עבודתו בא כשמן בעצמותיו, והוא חייך לעצמו כל אותו היום.	The praise for his work was music to his ears, and he beamed for the rest of the day.
185	הָיָה לְאֵל יָדוֹ	לו היה לאל ידו לעזור, היה פורע את החוב במקומה בלי להסס לרגע.	He would have paid off her debt without hesitating, had it been within his power.
186	הִקְבִּיל אֶת פָּנָיו	המנהל ירד אל הכניסה והקביל את פניו של האורח עוד לפני שנכנס לבניין.	The director came down to the entrance to greet the visitor before he even stepped inside.
187	חָשַׁק שְׂפָתָיו	הוא שמע את ההאשמה, חשק שפתיו ולא ענה מילה כדי לא להחריף את הריב.	He heard the accusation, pressed his lips together and said nothing rather than fuel the quarrel.
188	בֵּית מִדּוֹת	במקום הצריף הישן הם בנו בית מידות ובו שתי קומות, מדרגות שיש וגינה רחבה.	They replaced the old shack with a grand mansion of two floors, marble stairs and sweeping gardens.
189	דִּבֵּר גְּבוֹהָה גְּבוֹהָה	הוא דיבר גבוהה גבוהה על הישגיו וזלזל בכל מי שישב סביב השולחן.	He talked down to everyone at the table, boasting about achievements he thought were beyond them.
190	דִּבֵּר עַל לִבּוֹ	היא ישבה לצדו ודיברה על לבו בשקט עד שהסכים לוותר על ההתפטרות.	She sat beside him and gently talked him around until he agreed not to resign.
191	כָּבַשׁ אֶת יִצְרוֹ	הוא רצה להשיב בצעקה על העלבון, אך כבש את יצרו והמשיך לעבוד בשקט.	He wanted to shout back at the insult, but he curbed the urge and kept working quietly.
192	עֲקֵב אָכִילֵס	התוכנית מצוינת, אבל התקציב הדחוק הוא עקב אכילס שלה ועלול להפיל אותה.	The plan is excellent, but its tight budget is its Achilles heel and could bring it down.
193	עָמַד עַל דַּעְתּוֹ	כולם ניסו לשכנע אותו לשנות את ההחלטה, אך הוא עמד על דעתו ולא זז ממנה.	Everyone tried to change his mind, but he stood his ground and would not budge.
194	נַהַנְתָּן	הוא נהנתן שמסרב לוותר על ארוחות משובחות, חופשות ארוכות ומיטה נוחה.	He is a hedonist who refuses to give up fine meals, long vacations and a comfortable bed.
195	נְסֹרֶת	רצפת הנגרייה הייתה מכוסה נסורת שנשרה מהמסור בזמן חיתוך הקרשים.	The carpentry floor was covered in sawdust that fell from the blade as he cut the boards.
