61	רָקִיק	הרקיק היה כה דק ופריך שנשבר לשניים ברגע שהרימה אותו מהצלוחית.	The wafer was so thin and crisp that it snapped the moment she lifted it.
62	סֹלֶת	רק חמישה מתוך מאתיים המועמדים התקבלו, והם הסולת של המחזור כולו.	Only five of two hundred applicants were chosen — the cream of the entire class.
63	יוּחֲסִין	בארכיון העירוני מצאה מגילת יוחסין שהובילה את משפחתה שבעה דורות אחורה.	The archive held a lineage record tracing her family back through seven generations.
64	אִילָן	האילן שניטע בחצר לפני ארבעים שנה מצל היום על כל הגינה.	The tree planted in the yard forty years ago now shades the entire garden.
65	אֵימָה	אימה אחזה בכולם כשהאורות כבו והרעש התקרב מקצה המסדרון האפל.	Dread gripped everyone when the lights died and the noise came closer down the corridor.
66	קֶטֶל	אחרי הסופה נראה המטע כשדה קטל, ואלפי עצים שכבו שבורים על האדמה.	After the storm the orchard was a scene of carnage, thousands of trees toppled.
67	מַאֲכֶלֶת	בתערוכת כלי העבודה הוצגה מאכלת עתיקה ששימשה שוחטים לפני יותר ממאה שנה.	The museum displayed a heavy cleaver once used by slaughterers over a century ago.
68	פִּגְיוֹן	הפגיון הקצר שנמצא בחפירות היה נשקו האישי של לוחם מן העת העתיקה.	The short dagger unearthed at the dig was an ancient soldier's personal sidearm.
69	גַּיְא	השביל ירד אל גיא צר שבין שני רכסים, ורק פס שמיים נראה מעליו.	The trail dropped into a narrow ravine between two ridges, with only a strip of sky above.
70	מַחְשַׁכִּים	הוא פעל במחשכים שנים, ורק כשפורסם הדוח נודע מי עמד מאחורי הדברים.	He worked in the shadows for years; only the report revealed who was behind it.
71	אַשְׁמֹרֶת	באשמורת האחרונה, רגע לפני עלות השחר, יצאו הדייגים אל הים השקט.	In the last watch of the night, just before dawn, the fishermen put out to sea.
72	רֵעוּת	הרעות שנרקמה ביניהם באותם חודשים קשים החזיקה מעמד עשרות שנים אחר כך.	The deep comradeship formed during those hard months lasted them for decades afterward.
73	מֶלְתָּחָה	כל מלתחתו הצטמצמה לשתי חולצות ולזוג מכנסיים, והכול נכנס למזוודה קטנה אחת.	His entire wardrobe came to two shirts and one pair of trousers, all in a small case.
74	אֲפַרְכֶּסֶת	הכובע כיסה את אפרכסת אוזנו, וכל צליל נשמע לו עמום ורחוק.	The hat covered his outer ear, so every sound reached him muffled and distant.
75	מוּגָף	התריסים היו מוגפים כל היום, ואיש לא ידע אם מישהו נמצא בבית.	The shutters stayed firmly closed all day, so nobody knew if anyone was inside.
76	תָּלוּשׁ	התוכנית שהציג הייתה תלושה מן המציאות ולא התחשבה בתקציב או בלוח הזמנים.	His proposal was completely detached from reality, ignoring both the budget and the schedule.
77	מְגֹאָל	הוא חזר מהשדה כשמגפיו מגואלים בבוץ וכל בגדיו מוכתמים ורטובים.	He came back from the field with his boots caked in mud and his clothes filthy.
78	מַחְפִּיר	ההפסד בגמר היה מחפיר כל כך שהשחקנים סירבו לדבר עם העיתונאים.	The defeat in the final was so disgraceful the players refused to face reporters.
79	מָרוּד	הוא גדל כעני מרוד, בבית שלא תמיד היה בו לחם לארוחת ערב.	He grew up destitute, in a home that often had no bread for supper.
80	מְסֹעָף	רשת מסועפת של סמטאות מתפצלת מן הכיכר אל כל רחובות העיר העתיקה.	A branching network of alleys splits off the square into every street of the old city.
81	גָּמַר אֹמֶר	אחרי חודשים של היסוסים גמר אומר לעזוב את המשרה ולפתוח עסק משלו.	After months of hesitation he resolved to quit his job and start his own business.
82	חָכַךְ בְּדַעְתּוֹ	הוא חכך בדעתו שעה שלמה אם לקבל את ההצעה או לוותר עליה.	He mulled it over for a full hour, unsure whether to accept the offer or decline.
83	שָׂם לְאַל	הגשם הכבד שם לאל את כל התוכניות לטיול, והם נשארו בבית.	The heavy rain wrecked all their plans for the trip, and they stayed home instead.
84	קָבַע מַסְמְרוֹת	החוקר נזהר ולא קבע מסמרות, שכן הממצאים היו חלקיים ודרשו בדיקה נוספת.	The researcher refused to state anything categorically, since the partial findings still needed further testing.
85	תָּהָה עַל קַנְקַנּוֹ	במפגש הראשון תהה על קנקנו של המועמד, ורק אחר כך החליט לשתף אותו.	At their first meeting he sized the candidate up before deciding to bring him aboard.
86	מִשְׁעֶנֶת קָנֶה רָצוּץ	ההבטחה לתמיכה תקציבית התבררה כמשענת קנה רצוץ, ואיש לא העביר שקל אחד.	The promised funding proved a broken reed: not a single payment ever arrived.
87	חֲסַר כֹּל	הוא הגיע לעיר חסר כול, בלי כסף, בלי חברים ובלי מקום לישון בו.	He arrived in the city with nothing — no money, no friends, nowhere to sleep.
88	בֶּן לְוָיָה	בטיול הארוך היה הכלב בן לווייתו היחיד, ולא עזב אותו לרגע בדרך.	On the long trek the dog was his only companion, never leaving his side.
89	בַּת קוֹל	בת קול נשמעה מבין ההרים וחזרה אחריו על כל מילה שצעק.	An echo came back from between the hills, repeating every word he shouted.
90	בַּת צְחוֹק	בת צחוק קלה עלתה על שפתיו כששמע את התירוץ המגושם של הילד.	A faint smile crossed his lips when he heard the child's clumsy excuse.
91	בָּבַת עַיִן	היא שמרה על הכינור העתיק כעל בבת עינה ולא הרשתה לאיש לגעת בו.	She guarded the old violin like the apple of her eye, letting nobody touch it.
92	בֶּן טִפּוּחָיו	המנצח הזקן ראה בפסנתרן הצעיר את בן טיפוחיו וליווה אותו במסירות שנים רבות.	The old conductor saw the young pianist as his protégé and mentored him devotedly for years.
93	כְּלִיל הַשְּׁלֵמוּת	הביצוע לא היה כליל השלמות, אך הקהל כמעט לא הבחין בשתי הטעויות הקטנות.	The performance was not flawless, though the audience barely noticed the two small slips.
94	הִדְרִיךְ מְנוּחָתוֹ	הטעות שעשה בעבודה הדריכה את מנוחתו, והוא לא הצליח להירדם לילות שלמים.	The mistake at work haunted him, and he could not fall asleep for nights on end.
95	פָּרַק עֹל	בגיל שמונה עשרה פרק עול, עזב את הבית וסירב לקבל הוראות מאיש.	At eighteen he threw off all restraint, left home, and refused to take orders from anyone.
96	טָמַן לוֹ פַּח	היריב טמן לו פח בשאלה תמימה לכאורה, והוא נלכד בה כמעט מיד.	His rival set a trap with a seemingly innocent question, and he walked right into it.
97	הִרְעִישׁ עוֹלָמוֹת	היא הרעישה עולמות בוועדה ובעיתונות עד שהעירייה תיקנה את המדרכה השבורה.	She raised an enormous fuss until the city finally repaired the broken sidewalk.
98	פַּח יָקוּשׁ	החוזה נראה תמים, אך בסעיף הקטן הוסתר פח יקוש שעלה לו ביוקר.	The contract looked harmless, but a hidden snare in the fine print cost him dearly.
99	דֶּרֶךְ הַמֶּלֶךְ	לימוד יסודי מהבסיס הוא דרך המלך, וכל קיצור דרך אחר מותיר פערים.	Learning the fundamentals thoroughly is the standard route; every shortcut leaves gaps behind.
100	בָּטֵל בְּשִׁשִּׁים	העלות הנוספת בטלה בשישים לעומת התקציב הכולל של הפרויקט כולו.	The extra cost was utterly negligible beside the project's overall budget.
101	יְקַר הַמְּצִיאוּת	ספרים מהמהדורה הראשונה הם יקרי המציאות, ורק שלושה עותקים שרדו בעולם כולו.	First-edition copies are exceedingly rare; only three are known to survive worldwide.
102	פִּיק בִּרְכַּיִם	כשעלה לבמה מול אלף אנשים אחז בו פיק ברכיים והקול שלו רעד.	Facing a thousand people on stage, his knees buckled with fear and his voice shook.
103	שְׁתִי וָעֵרֶב	הוא חצה את העיר שתי וערב עד שמצא סוף סוף את החנות שחיפש.	He crisscrossed the city in every direction until he found the shop he was looking for.
104	נִכְנַס בְּעֹבִי הַקּוֹרָה	במקום להסתפק בתקציר, נכנס בעובי הקורה וקרא את כל אלף עמודי הדוח.	Instead of skimming the summary, he dug deep and read all thousand pages of the report.
105	אֶרֶץ גְּזֵרָה	הוא הרגיש שהעבירו אותו לארץ גזרה, לעיירה מרוחקת שאין בה איש שהכיר.	He felt banished to some godforsaken place, a distant town where he knew nobody.
106	עַז נֶפֶשׁ	רק מטפסים עזי נפש מעזים לעלות על הקיר הזה בלי חבלים ובלי ביטחון.	Only the most fearless climbers dare take on that wall without ropes or safety gear.
107	עַזּוּת מֵצַח	בעזות מצח ביקש העלאה בשכר יומיים אחרי שהחמיץ שוב את כל הפגישות.	With sheer effrontery he demanded a raise two days after missing every meeting again.
108	גַּס רוּחַ	הוא היה גס רוח כלפי המלצרית, הזמין בצעקות ולא טרח לומר תודה.	He was boorish toward the waitress, shouting his order and never bothering to say thanks.
109	דֶּרֶךְ אֶרֶץ	נהגו בו בדרך ארץ: פינו לו מקום לשבת ושאלו לשלומו לפני הכול.	They treated him with courtesy, clearing a seat for him and asking how he was first.
110	שְׁוֵה נֶפֶשׁ	הוא נשאר שווה נפש גם כשהודיעו לו שזכה, ולא שינה את הבעת פניו.	He stayed completely unmoved even when told he had won, his expression never changing.
111	מִדָּה כְּנֶגֶד מִדָּה	הוא לא עזר לאיש, וכשנקלע לקושי איש לא בא לעזרתו — מידה כנגד מידה.	He helped no one, and when trouble came no one helped him — measure for measure.
112	כְּיַד הַמֶּלֶךְ	הם ערכו את הסעודה כיד המלך: עשרים מנות, יין משובח ותזמורת חיה.	They laid on a lavish feast: twenty courses, fine wine, and a live orchestra.
113	קוֹרַת גַּג	הוא עבד בשתי משרות רק כדי להבטיח לילדיו קורת גג ואוכל חם.	He worked two jobs just to keep a roof over his children's heads.
