1	בְּעֶטְיוֹ	העיכוב בפרויקט נגרם בעטיו של הקבלן, שאיחר להזמין את החומרים.	The entire project stalled through his fault, since he never ordered the materials.
2	פֶּן	היא בדקה את הדלת פעמיים, פן תשכח לנעול אותה ותצטער אחר כך.	He wrote himself a note, lest he forget the meeting and miss it entirely.
3	לְבַל	הוא הנמיך את קולו לבל יעירו את התינוק הישן בחדר הסמוך.	She lowered her voice so as not to wake the baby sleeping next door.
4	בְּטֶרֶם	בטרם ייצא מהבית הוא כיבה את האורות ובדק שהחלונות סגורים.	Before leaving the house, she turned off the lights and checked every window.
5	בִּן־לַיְלָה	הסרטון הפך אותו לידוען בן־לילה, אחרי שנים שבהן איש לא הכיר אותו.	The clip made her famous overnight, after years in which nobody knew her name.
6	זֶה מִכְּבָר	החנות הזאת נסגרה זה מכבר, ובמקומה פועל היום בית קפה.	That shop closed long ago, and a coffee house has stood there ever since.
7	לְשֶׁעָבַר	המנהל לשעבר עזב את החברה לפני שנתיים, והמחליף שלו יושב היום במשרדו.	The former manager left two years ago, and his successor now sits in that office.
8	חֲדָשׁוֹת לַבְּקָרִים	הוא מחליף מקום עבודה חדשות לבקרים, ובקושי נשאר בתפקיד יותר מחצי שנה.	He changes jobs time and again, rarely staying in one position longer than six months.
9	קַל וָחֹמֶר	אם המבוגרים התקשו במסלול הקצר, קל וחומר שהילדים לא יעמדו בארוך.	If the adults struggled on the short trail, all the more so the children.
10	מִבְּעוֹד מוֹעֵד	הזמנו את הכרטיסים מבעוד מועד, ולכן לא נתקענו בלי מקומות ברגע האחרון.	We booked the tickets well in advance, so nothing was left to the last minute.
11	בְּעִצּוּמוֹ שֶׁל	הטלפון צלצל בעיצומו של הדיון, וכולם הפסיקו לדבר עד שהשתתק.	The power failed at the height of the harvest, halting all work in the fields.
12	בִּמְשׂוּרָה	בגלל המחסור חילקו את המים במשורה, כוס אחת בלבד לכל אדם ליום.	Because of the shortage, water was handed out sparingly, one cup per person daily.
13	חַמְדָן	הוא כל כך חמדן שהוא סירב לחלוק את הרווח אפילו עם מי שעזר לו.	He was so greedy that he kept every last coin and shared nothing with his partners.
14	גַּנְדְּרָן	הוא גנדרן כזה שהוא מגהץ את חולצתו ומסדר את שערו לפני כל יציאה קצרה.	He is such a dandy that he presses his shirt and combs his hair hourly.
15	קַנְטְרָן	הוא קנטרן שמעיר הערות עוקצניות לכל אחד, עד שמישהו מתפרץ ומתחיל ויכוח.	He is so quarrelsome that he needles everyone until somebody finally snaps back at him.
16	עִלֵּג	הוא עילג כל כך שקשה להבין את דבריו, והמילים יוצאות מפיו מבולבלות וקטועות.	His speech is so inarticulate that listeners struggle to piece together what he is saying.
17	נִלְעָג	הניסיון שלו להיראות צעיר היה נלעג, וכולם חייכו מאחורי גבו.	His attempt to look younger was ridiculous, and everyone smiled behind his back.
18	זָחוּחַ	אחרי הניצחון הראשון הוא היה זחוח, בטוח שכבר אין לו מה ללמוד מאיש.	After one easy win he grew smug, certain he had nothing left to learn.
19	כִּילַי	הוא כילי עד כדי כך שהוא מכבה את התנור בחורף כדי לחסוך כמה שקלים.	He is such a miser that he keeps the heat off all winter to save pennies.
20	אָמִיד	המשפחה אמידה, ובזכות זה הם קנו את הבית במזומן בלי לקחת משכנתה.	The family is well-off enough to buy the house outright, without taking any mortgage.
21	אֶבְיוֹן	העמותה מחלקת מזון וביגוד לכל אביון שאין לו כסף לקנות אפילו לחם.	The shelter feeds every pauper who cannot afford bread, a bed, or a winter coat.
22	כָּחוּשׁ	הכלב שנמצא ברחוב היה כחוש, וצלעותיו בלטו מבעד לפרוותו.	The stray dog was so emaciated that its ribs showed through its thin coat.
23	צָנוּם	הוא נער צנום, והחולצה שקנו לו נראית עליו רחבה מדי.	The slender boy is so thin that every shirt hangs loosely on his narrow frame.
24	תִּמְהוֹנִי	השכן התמהוני יוצא לטייל בשלוש לפנות בוקר עם מטרייה גם ביום שמש.	The eccentric neighbor walks at three in the morning carrying an umbrella on sunny days.
25	נוֹטֵר	הוא נוטר לה על מה שאמרה לפני עשר שנים, ועדיין מסרב לדבר איתה.	He still bears a grudge over a remark she made ten years ago, refusing to speak.
26	תַּכְסִיסָן	הוא תכסיסן שיודע לסובב כל שיחה כך שבסוף כולם מסכימים דווקא לתנאים שלו.	He is a schemer who steers every negotiation until the other side accepts his terms.
27	סוֹרֵר	התלמיד הסורר יצא מהכיתה באמצע השיעור והתעלם מכל הוראה של המורה.	The unruly student walked out mid-lesson and ignored every instruction the teacher gave him.
28	נִרְפֶּה	הוא נרפה כל כך שהוא דוחה כל מטלה למחר ונשאר שעות על הספה.	He is so listless that he puts off every chore and lies on the couch.
29	אָנִין	הוא אנין טעם ומחזיר את המנה למטבח אם התיבול סטה במעט מהמתכון.	With such refined taste, he sends the dish back if the seasoning is slightly off.
30	אִסְטְנִיס	הוא אסטניס ומסרב לישון במלון אם הסדינים אינם מגוהצים והחדר אינו שקט לגמרי.	He is so fastidious that he will not sleep on sheets unless they are freshly pressed.
31	הֶדְיוֹט	אני הדיוט בתחום הזה, ולכן לא הבנתי מילה מההרצאה של המהנדסים.	As a layman in this field, I understood almost nothing the engineers said on stage.
32	בּוּר	הוא בור גמור בהיסטוריה ולא הצליח לנקוב אפילו בשנה אחת שנלמדה בכיתה.	He is completely ignorant of history and could not name a single date from class.
33	אֱוִיל	רק אויל היה משקיע את כל חסכונותיו בהבטחה של אדם זר שפגש ברחוב.	Only a fool would hand his entire savings to a stranger who promised quick riches.
34	חָמוּם	הוא חמום מוח ומאבד את העשתונות בכל ויכוח קטן, אפילו על מקום חניה.	He is such a hothead that he loses his temper over a parking spot.
35	שְׁלוּמִיאֵל	הוא שלומיאל אמיתי: שופך את הקפה על עצמו ומאבד את המפתחות פעמיים בשבוע.	He is a hopeless klutz who spills his coffee and loses his keys twice weekly.
36	הִתְנַכֵּל	קבוצת תלמידים התנכלה לו במשך חודשים, החביאה את תיקו וקרעה את מחברותיו.	A few classmates victimized him for months, hiding his bag and tearing up his notebooks.
37	הִתְעַמֵּר	המנהל התעמר בעובדים החדשים, הטיל עליהם משמרות בלתי אפשריות והשפיל אותם מול כולם.	The supervisor abused the new workers, assigning impossible shifts and humiliating them before everyone.
38	הִתְנַצֵּחַ	השניים התנצחו שעה שלמה על פרט שולי, ואף אחד לא הסכים לוותר.	The two argued fiercely for an hour over a minor detail, neither willing to concede.
39	הִתֵּל	הוא התל בי כשהבטיח שיגיע, ואז צחק כשהתברר שכלל לא התכוון לבוא.	He mocked me with a promise he never meant to keep, then laughed at my confusion.
40	הוֹנָה	הסוחר הונה את לקוחותיו כשגבה מהם כפול והחתים אותם על חוזה מזויף.	The dealer defrauded his customers, charging double and hiding the real terms in the contract.
41	עָשַׁק	בעל המפעל עשק את הפועלים ושילם להם פחות ממחצית השכר שהובטח בחוזה.	The factory owner exploited his laborers, paying less than half the wages he had promised.
42	נִשֵּׁל	החברה נישלה את החקלאים מאדמותיהם והשתלטה על השדות בלי לשלם פיצוי.	The company dispossessed the farmers of their land and took the fields without paying compensation.
43	נָחַל	הקבוצה נחלה תבוסה קשה במשחק האחרון וירדה לליגה הנמוכה.	The team suffered a crushing defeat in the final match and dropped a division.
44	הִסְתּוֹפֵף	תלמידים רבים הסתופפו במחיצת המורה הוותיק וספגו ממנו ידע במשך שנים.	Young musicians gathered around the old master, spending years in his company and learning his craft.
45	חָסָה	הנוסעים חסו מפני הגשם תחת גג התחנה עד שהסערה נרגעה.	The travelers took shelter under the station roof until the storm finally passed.
