121	צפריר	צפריר קליל נשב מן הים עם עלות השחר וריענן את היושבים במרפסת.	A gentle morning breeze drifted off the sea at dawn and cooled the terrace.
122	מצודד	היה לה מבט מצודד שריתק את כל מי שנכנס לחדר ולא נתן לו לפנות משם.	She had a captivating gaze that held everyone who walked into the room.
123	אפיל	זן אפיל מבשיל רק בסוף הסתיו, חודשיים שלמים אחרי שאר עצי המטע.	This late-ripening variety bears fruit only in November, long after the other trees.
124	אסוך	בפינת המדף עמד אסוך חרס קטן ובו שמן זית להדלקת המנורה.	She poured oil from a small cruse into the lamp until the wick caught.
125	אסל	הוא הניח את האסל על כתפיו ותלה בשני קצותיו דליי מים מלאים.	He balanced the yoke across his shoulders with a water bucket hanging at each end.
126	צרי	מן הגזע הפצוע נטף צרי ריחני שאספו אותו והכינו ממנו משחת מרפא.	The tree's fragrant balm was collected from the bark and used to treat wounds.
127	תרגימה	בסוף הארוחה הוגשו מיני תרגימה: פירות מסוכרים, אגוזים ועוגיות קטנות.	After the main course they brought out sweets, candied fruit, and nuts for dessert.
128	אבן שאין לה הופכין	המבנה הנטוש בקצה הרחוב היה אבן שאין לה הופכין, ואיש לא טרח בו שנים.	The abandoned lot sat there for years, a thing nobody wanted and nobody claimed.
129	אור יקרות	הכתבה הציגה את המיזם באור יקרות והדגישה רק את הצדדים המוצלחים שבו.	The article showed the project in a flattering light, mentioning only its successes.
130	חרב פיפיות	הפרסום הגדול הוא חרב פיפיות: הוא מביא לקוחות, אבל חושף כל טעות לביקורת.	The publicity is a double-edged sword: it draws customers but exposes every mistake.
131	לזות שפתיים	הוא נמנע מלהיפגש איתה לבדה כדי למנוע לזות שפתיים בקרב השכנים.	He avoided meeting her alone so the neighbors would have nothing to gossip about.
132	סלע המחלוקת	סלע המחלוקת בין השותפים היה חלוקת הרווחים, ולא ניהול העסק עצמו.	The bone of contention between the partners was the split of profits, nothing else.
133	שידוד מערכות	המנהל החדש ערך שידוד מערכות: שינה את המבנה, את הנהלים ואת סדרי העדיפויות.	The new director carried out a complete overhaul of the structure, rules, and priorities.
134	סרח עודף	הפרק האחרון בספר הוא סרח עודף שנגרר אחרי הסיום ואינו מוסיף דבר.	The last chapter is a needless appendage trailing after the ending, adding nothing.
135	היינו הך	בין אם תיסע ברכבת ובין אם באוטובוס, היינו הך, תגיע בדיוק באותה שעה.	Train or bus, it makes no difference at all: you arrive at the same time.
