61	צוּר מַחְצַבְתּוֹ	אחרי שנים בחוץ לארץ חזר אל צור מחצבתו, לכפר הקטן שבו נולד וגדל.	After years abroad he returned to his roots, the small village where he was born.
62	קְסַרְקְטִין	החיילים חזרו לקסרקטין אחרי האימון, פרקו ציוד והתמוטטו על המיטות שבחדר המשותף.	The soldiers returned to the barracks after training and collapsed onto the rows of bunks.
63	קָרוּץ	שני האחים קרוצים מאותו חומר: אותה עקשנות, אותה נדיבות, אותה נטייה להתעקש על פרטים.	The two brothers are cut from the same cloth, with the same stubbornness and the same generosity.
64	רַעֲמָה	האריה ניער את רעמתו, והשיער העבות שסביב צווארו התנופף לכל הכיוונים.	The lion shook its mane, and the thick hair around its neck caught the sunlight.
65	רָבַץ לְפִתְחוֹ	החוב הגדול רבץ לפתחו כל חודש, ואיים לקרוס עליו ברגע שיאחר בתשלום.	Bankruptcy lay at his door every month, ready to strike the moment a payment slipped.
66	מַרְצֵעַ	הסנדלר ניקב את העור במרצע חד לפני שהשחיל את החוט דרך החורים.	The cobbler punched holes in the leather with an awl before threading the waxed cord.
67	שְׁרִירוּת לֵב	המנהל ביטל את ההחלטה בשרירות לב, בלי נימוק, רק משום שכך התחשק לו.	He cancelled the decision out of sheer caprice, with no reason beyond his own whim.
68	תּוֹלָדָה	העלייה במחירים היא תולדה ישירה של המחסור בחומרי הגלם, ולא של תכנון כושל.	The price rise is a direct consequence of the shortage, not of poor planning.
69	אֲנֶקְדּוֹטָה	בין המנות סיפר אנקדוטה קצרה ומצחיקה על טיול שהשתבש, וכל השולחן פרץ בצחוק.	Between courses he told a short, funny anecdote about a trip gone wrong, and everyone laughed.
70	אִינְהֶרֶנְטִי	הסיכון אינהרנטי לפעילות עצמה: אי אפשר להפריד אותו ממנה בלי לבטל אותה כליל.	Risk is inherent in the activity itself; you cannot separate one from the other.
71	אִישׁ מָדוֹן	הוא איש מדון: בכל ישיבה הוא מוצא במי לריב, ויוצא כשכולם כועסים.	He is a quarrelsome man who finds someone to fight with at every single meeting.
72	אֶשְׁכָּר	המשלחת הגישה אשכר למארחיה: קערת כסף מגולפת, לפתיחת הביקור באות של כבוד.	The delegation presented a carved silver bowl as a tribute, honoring their hosts at the opening.
73	זֶבֶד	היא פתחה את הזבד לאט, קיפלה את נייר העטיפה והרימה את מכסה הקופסה.	She unwrapped the gift slowly, folding the paper aside before lifting the lid of the box.
74	אַבְנֵט	הוא כרך אבנט רחב סביב מותניו, וקצות הבד השתלשלו עד לברכיים.	He wound a wide cloth sash around his waist, letting the ends hang to his knees.
75	אַבְרֵךְ	האברך, נשוי טרי, מקדיש את ימיו ללימוד ומתפרנס ממלגה חודשית צנועה.	The young married scholar spends his days studying and lives on a modest stipend.
76	אַפְסָר	היא משכה באפסר והובילה את הסוס אל האורווה, בלי לעלות עליו.	She led the horse to the stable by its halter, without ever climbing into the saddle.
77	אָחַז אֶת הַשּׁוֹר בְּקַרְנָיו	במקום לדחות את השיחה הקשה, אחז את השור בקרניו והתקשר למנהל עוד באותו בוקר.	Instead of postponing the hard conversation, she took the bull by the horns and called immediately.
78	אָרִיחַ	אריח אחד ברצפת המקלחת נסדק, והשיפוצניק עקר אותו והדביק במקומו חדש.	One tile on the shower floor cracked, so he pried it out and cemented a replacement.
79	אָרִיס	האריס עיבד את השדה של בעל האחוזה וקיבל שליש מהיבול כשכר עבודתו.	The sharecropper worked the landowner's fields and kept a third of the harvest as his wage.
80	אָשְׁיוֹת	המשבר ערער את אשיות הארגון, ולא רק את הרווחים של אותה שנה.	The crisis shook the foundations of the organization, not merely that year's profits.
