w3680	A
w3683	A
w3687	B
w3689	B
w3691	B
w3692	A
w3694	A
w3695	B
w3696	B
w3701	B
w3705	B
w3706	B
w3708	A
w3709	B
w3710	B
w3712	B
w3716	A
w3719	A
w3720	B
w3721	A
w3723	B
w3724	A
w3726	A
w3729	B
w3730	A
w3731	A
w3732	A
w3733	B
w3736	B
w3738	B
w3740	A
w3743	A
w3744	A
w3746	A
w3750	A
w3754	A
w3755	B
w3757	B
w3762	B
w3763	B
w3764	B
w3767	B
w3768	A
w3769	B
w3770	B
w3771	A
w3773	A
w3775	A
w3776	A
w3778	B
w3779	A
w3782	B
w3783	A
w3785	B
w3786	A
w3787	A
w3790	A
w3791	B
w3793	A
w3794	A
w3796	B
w3798	B
w3810	B
w3812	A
w3813	A
w3816	B
w3821	B
w3825	B
w3826	B
w3830	A
