w0272	A
w0273	B
w0274	B
w0279	B
w0280	A
w0281	A
w0282	B
w0283	A
w0284	A
w0289	B
w0291	A
w0297	B
w0302	A
w0305	A
w0311	B
w0312	B
w0313	B
w0316	B
w0319	A
w0320	A
w0322	B
w0324	A
w0331	A
w0335	A
w0336	B
w0339	B
w0341	A
w0343	A
w0344	B
w0350	B
w0351	B
w0354	A
w0358	B
w0361	A
w0362	A
w0364	B
w0366	A
w0367	A
w0369	A
w0372	A
w0373	A
w0377	A
w0381	B
w0389	A
w0390	A
w0393	A
w0407	B
w0418	A
w0419	A
w0424	B
w0428	B
w0433	A
w0434	B
w0439	A
w0448	B
w0450	A
w0453	A
w0454	A
w0462	B
w0466	B
w0467	B
w0470	A
w0472	A
w0475	A
w0477	B
w0481	B
w0482	A
w0484	A
w0488	A
w0489	A
