1	בְּעֶטְיוֹ	בגללו, באשמתו	אומת	
2	פֶּן	שמא, כדי שלא	אומת	
3	לְבַל	כדי שלא	אומת	
4	בְּטֶרֶם	לפני ש־	שוכתב	
5	בִּן־לַיְלָה	בבת אחת, במהירות	אומת	
6	זֶה מִכְּבָר	מזמן, לפני זמן רב	שוכתב	
7	לְשֶׁעָבַר	קודם לכן, לפנים	שוכתב	
8	חֲדָשׁוֹת לַבְּקָרִים	לעיתים קרובות, שוב ושוב	אומת	
9	קַל וָחֹמֶר	על אחת כמה וכמה	אומת	
10	מִבְּעוֹד מוֹעֵד	מראש, בזמן	אומת	
11	בְּעִצּוּמוֹ שֶׁל	באמצע, בשיאו של	אומת	
12	בִּמְשׂוּרָה	בצמצום, במידה מועטה	אומת	
13	חַמְדָן	תאב ממון ורכוש	אומת	
14	גַּנְדְּרָן	מתהדר בלבושו ובמראהו	אומת	
15	קַנְטְרָן	מתגרה, מחפש ריב	אומת	
16	עִלֵּג	מדבר בשיבושים, לא רהוט	אומת	
17	נִלְעָג	מגוחך, עלוב, בזוי	שוכתב	
18	זָחוּחַ	מלא ביטחון מופרז	אומת	
19	כִּילַי	קמצן, חס על כספו	שוכתב	
20	אָמִיד	עשיר, מבוסס כלכלית	אומת	
21	אֶבְיוֹן	עני מאוד, נזקק	אומת	
