1	סְאָה	מידת נפח קדומה (הגדיש את הסאה)	אומת	
2	חַלָּמִישׁ	סלע קשה במיוחד (צור חלמיש)	אומת	
3	גִּזְבָּר	הממונה על הכספים	אומת	
4	וָלָד	פרי בטן, צאצא שזה עתה בא לעולם	שוכתב	
5	נֵזֶר	כתר, עטרה	אומת	
6	דְּבִיר	קודש הקודשים, החדר הפנימי במקדש	שוכתב	
7	קַמָּאִי	קדום וראשוני	אומת	
8	מְלוֹא חָפְנָיו	בשפע רב (נחת מלוא חופניים)	אומת	
9	רְאֵם	אנטילופה מדברית גדולת קרניים (קרני ראם)	שוכתב	
10	חֶלֶד	העולם הזה; משך החיים (ימי חלדו)	שוכתב	
11	הָלַךְ סְחוֹר סְחוֹר	התחמק מלגשת לעיקר	אומת	
12	אֵין בּוֹ מְתֹם	כולו פצוע, לא נשאר חלק שלם	שוכתב	
13	עַל לֹא עָוֶל בְּכַפּוֹ	בלי שום אשמה	אומת	
14	כְּחֹמֶר בְּיַד הַיּוֹצֵר	נתון כולו לשליטת זולתו	אומת	
15	עַד חָרְמָה	עד הסוף המר (מלחמה עד חורמה)	אומת	
16	נוּל	מכונת אריגה	אומת	
17	לֹג	מידת נוזלים קדומה	אומת	
18	רְעָלָה	צעיף המכסה את הפנים	אומת	
19	מְטֻלָּל	רטוב מלחות הבוקר (דשא מטולל)	שוכתב	אבניאון+מילוג(טלול)
20	הַלָּה	ההוא, האדם המדובר	אומת	
