1	תָּאַב	השתוקק (תאב דעת)	אומת	
2	נָחָה	הוביל, הדריך (נחה אותם בדרך)	שוכתב	
3	הִתְחַסֵּד	העמיד פני צדיק	אומת	
4	הִתְחַנְחֵן	החניף בגינוני חיבה מלאכותיים	שוכתב	
5	הִתְרַפֵּס	השפיל עצמו כדי למצוא חן	אומת	
6	פֵּאֵר	רומם ושיבח (פיארו את שמו)	אומת	
7	בָּעַט	הכה ברגל; דחה בזלזול (בעט במוסכמות)	אומת	
8	שָׁפַר	היה נאה וטוב (שפר עליו גורלו)	אומת	
9	יָאֶה	הולם ומתאים (כבוד יאה לו)	אומת	
10	הֲיִתָּכֵן	האומנם אפשרי הדבר?!	אומת	
11	שַׂרְעַפִּים	מחשבות, הרהורים (שקוע בשרעפיו)	שוכתב	
12	חֹטֶר	ענף צעיר; צאצא ממשיך (חוטר מגזע)	אומת	
13	רֶשֶׁף	ניצוץ אש עף (רשפי אש)	אומת	
14	מַבּוּעַ	מעיין, מקור מים חיים	שוכתב	
15	מֵזַח	רציף עגינה בים	אומת	
16	צִי	כלל האוניות (צי הסוחר)	אומת	
17	שַׁחַת	בור עמוק; שאול, עולם המתים (ירד לשחת)	שוכתב	
18	מַעְצוֹר	מכשול, עיכוב; ריסון עצמי (חסר מעצורים)	שוכתב	
19	אַכְסַדְרָה	מרפסת עמודים מקורה	אומת	
20	גְּזוּזְטְרָה	מרפסת בולטת מהקיר	אומת	
