22	גָּז	חלף ונעלם (חיש גז)	אומת	
23	חָתַר	שט במשוטים; שאף למטרה; ערער בסתר (חתר תחתיו)	שוכתב	
24	מָשׁ	זז ממקומו (לא מש ממקומו)	אומת	
25	הֵגִיחַ	יצא בפתאומיות (הגיח מהמארב)	אומת	
26	עָט	התנפל בבת אחת (עט על טרפו)	אומת	
27	דָּאָה	גלש באוויר בלי לנפנף בכנפיים (הנשר דאה)	שוכתב	
28	הִצְלִיף	הכה בשוט; מתח ביקורת חדה	אומת	
29	לָקָה	נפגע ממחלה (לקה בליבו); היה חסר (לוקה בחסר)	אומת	
30	הֵנִיס	הבריח, גרם לברוח	אומת	
31	בָּצַר	קטף ענבים מהכרם	אומת	
32	מָסַק	קטף זיתים	אומת	
33	אָגַר	צבר ואסף לשעת הצורך	אומת	
34	לִקֵּט	אסף אחד אחד	אומת	
35	קוֹשֵׁשׁ	קיבץ זרדים וענפים יבשים	שוכתב	
36	גָּנַז	אחסן בסתר; ביטל (התוכנית נגנזה)	אומת	
37	קָלַח	זרם ברצף (דיבור קולח)	אומת	
38	נִגַּר	זלג ונשפך כלפי מטה (זיעה ניגרת)	שוכתב	
39	הִשְׁרָה	טבל בנוזל; יצר אווירה (השרה שלווה)	אומת	
40	רָקַח	הכין תערובת סממנים (רקח תרופה); תכנן, זמם	שוכתב	
41	בָּחַשׁ	ערבב בכלי (בחש בקדירה)	אומת	
42	חָרַךְ	שרף את פני השטח	אומת	
