22	לָגַם	שתה מעט (לגם מן הכוס)	אומת	
23	סָרַג	קלע חוטים לבגד (סרג צעיף)	שוכתב	
24	נָטַף	טפטף לאט (זיעה נוטפת)	אומת	
25	רָטַט	רעד קלות (קולו רטט)	אומת	
26	צָבַט	תפס ולחץ בקצות האצבעות (צבט בזרועו)	שוכתב	
27	הִתְנָאָה	התהדר, התקשט (מתנאה בבגדיו)	שוכתב	
28	הִשְׁחִיז	חידד להב (השחיז את הסכין)	שוכתב	
29	מְשׁוּבָה	קונדסות, קלות ראש (מעשי משובה)	שוכתב	
30	דִּיצָה	שמחה עליזה (גילה ודיצה)	אומת	
31	יֶשַׁע	הצלה ועזרה (חסר ישע)	אומת	
32	מִבְטַחִים	מחסה, מקום מפלט (חוף מבטחים)	שוכתב	
33	עִרְבּוּבְיָה	אי סדר ובליל (הכול בערבוביה)	אומת	
34	אַנְדְּרָלָמוּסְיָה	מהומה ואי סדר מוחלט	אומת	
35	צְמַרְמֹרֶת	רעד קל בגוף (עברה בו צמרמורת)	אומת	
36	שַׁוְעָה	זעקה נואשת לעזרה	אומת	
37	פִּיּוּט	שיר תפילה; שירה נשגבת	אומת	
38	חָרוּז	צליל זהה בסופי שורות; עיטור קטן מושחל בחוט	שוכתב	
39	מוּבָאָה	ציטוט מתוך מקור	אומת	
40	בְּלִיַּעַל	רשע ונבזה (בן בליעל)	אומת	
41	סוּגַר	כלוב לחיות (אריה בסוגר)	אומת	
42	מֵחוּשׁ	כאב קל (מיחושים)	אומת	
