106	יָצִיעַ	מרפסת צופים (יציע התיאטרון)	אומת	
107	מַשְׁקוֹף	הקורה שמעל הדלת	אומת	
108	זִיז	בליטה מקיר או מסלע	אומת	
109	חֲרוֹן	כעס גדול (חרון אף)	אומת	
110	טְרוּנְיָה	תלונה ומרמור (בא בטרוניה)	אומת	
111	דְּאָבוֹן	צער וכאב (לדאבון הלב)	אומת	
112	זָדוֹן	כוונה רעה מדעת (בזדון)	אומת	
113	שְׁגָגָה	טעות בתום לב (נעשה בשגגה)	שוכתב	
114	רַהַב	גאווה והתנשאות	אומת	
115	גִּנּוּנִים	נימוסים טקסיים (גינוני כבוד)	אומת	
116	אֲבוּקָה	לפיד אש גדול	אומת	
117	עֲשָׁשִׁית	מנורת שמן ישנה	אומת	
118	שְׁבִיב	ניצוץ, רסיס (שביב של תקווה)	אומת	
119	גֵּץ	ניצוץ ניתז מאש	אומת	
120	עָב	ענן (עבים כבדים)	אומת	
121	בֻּסְתָּן	גן עצי פרי	אומת	
122	טְרָשִׁים	סלעים, אדמה קשה (אדמת טרשים)	אומת	
123	צִיָּה	מדבר, ארץ יבשה	אומת	
124	אֶגֶל	טיפה קטנה (אגלי טל)	אומת	
125	בְּלִיל	תערובת מגוונת (בליל קולות)	אומת	
126	מַסֶּכֶת	רצף אירועים מגובש (מסכת חייו)	אומת	
