61	הִבְלִיעַ	הצניע בתוך דבריו, רמז	אומת	
62	הִגִּיהַּ	תיקן שגיאות בטקסט; האיר, זרח	שוכתב	
63	הִכָּה שֹׁרֶשׁ	נקלט והתבסס	אומת	
64	הִתִּיק	העביר ממקומו, הסיט (התיק מבטו)	אומת	
65	הִקְהִיל	כינס, ריכז אנשים במקום אחד	שוכתב	
66	יוֹרֶה	הגשם הראשון בעונה	אומת	
67	מְסֹאָב	מושחת ומזוהם	אומת	
68	מָלֵא תְּכוּנָה	שוקק הכנות ופעילות	אומת	
69	מָסַךְ	מזג ומהל משקה (מסך יין)	אומת	
70	נֶאֱלַם	השתתק לפתע (נאלם דום)	אומת	
71	צְדִיָּה	זדון, כוונה רעה מתוכננת	שוכתב	
72	צָרוּף	מזוקק וטהור (תענוג צרוף)	אומת	
73	קִיקְיוֹנִי	ארעי וקצר ימים	אומת	
74	קוֹבַע	קסדה, מגן ראש בקרב	שוכתב	
75	שִׁגָּיוֹן	גחמה, רעיון מוזר; קיבעון	שוכתב	
76	שָׁחוּן	חם ויבש (קיץ שחון)	אומת	
77	שׁוֹחֵר	מבקש ודורש (שוחר דעת)	אומת	
78	תְּעוּדַת עֲנִיּוּת	הוכחה מבישה לכישלון או לחוסר יכולת	שוכתב	
79	תִּלֵּי תִּלִּים	שפע עצום, ערמות	אומת	
80	תַּכְרִיכִים	בדים לבנים שעוטפים בהם את המת	שוכתב	
