81	אֶבֶן נֶגֶף	מכשול מעכב	אומת	
82	אֶבֶן הָרֹאשָׁה	המרכיב החיוני שהכול נשען עליו	אומת	
83	אַסְפַּקְלַרְיָה	ראי; נקודת מבט (באספקלריה של)	אומת	
84	אֹרַח	דרך, נתיב; מנהג, אופן התנהגות (אורחות חיים)	שוכתב	
85	בַּחֲרוֹק שִׁנַּיִם	בכעס כבוש, בעל כורחו	שוכתב	
86	בִּכְפִיפָה אַחַת	יחד באותו מקום (דר בכפיפה אחת)	אומת	
87	בִּלְתִּי נִדְלֶה	שאינו אוזל לעולם	אומת	
88	בַּצַּר לוֹ	בשעת מצוקתו	אומת	
89	הִשְׁלִיךְ נַפְשׁוֹ מִנֶּגֶד	סיכן חייו ביודעין	אומת	
90	הִתְגַּלַּע	פרץ ונחשף (התגלע סכסוך)	אומת	
91	הֵחִישׁ	זירז והאיץ	אומת	
92	הָלַךְ בְּדֶרֶךְ כָּל בָּשָׂר	נפטר, מת	אומת	
93	הָפַךְ אֶת עוֹרוֹ	שינה התנהגותו מקצה לקצה	אומת	safa-ivrit
94	חֲסַר פְּנִיּוֹת	אובייקטיבי, לא משוחד	אומת	safa-ivrit
95	חָסֹן	חזק ומוצק בגופו	אומת	
96	כָּל אֵימַת שֶׁ־	בכל פעם ש־	אומת	
97	מַשְׁבֵּר	גל גדול (משברי הים)	SKIP	
98	מִיָּמִים יָמִימָה	מדי שנה בשנה; מאז ומעולם	שוכתב	
99	מִנִּי אָז	מאותו זמן ואילך	אומת	
100	נִבְכֵי נַפְשׁוֹ	מעמקי פנימיותו	אומת	
