181	מוֹרַג	כלי דיש קדום	אומת	
182	לִסְטִים	שודד דרכים	אומת	
183	חֵךְ	תקרת חלל הפה (חכו ממתקים)	אומת	
184	בַּלְדָּר	שליח מהיר, רץ	אומת	
185	כִּבְשָׁן	תנור התכה גדול (כבשן האש)	אומת	
186	עֲבוֹט	חפץ ערובה להלוואה, משכון	אומת	
187	תֹּרֶן	עמוד המפרשים בספינה	אומת	
188	נָשִׂיא	ענן, עב	שוכתב	
189	נוֹקֵד	מגדל צאן, רועה צאן	אומת	
190	סְפָר	אזור הגבול של ארץ (יישובי ספר)	שוכתב	
191	שְׁתַדְלָן	לוביסט, מי שמשפיע על מקבלי החלטות	שוכתב	
192	שְׂכַלְתָן	רציונליסט, מי שמעדיף היגיון על רגש	שוכתב	
193	הִכְלִים	בייש, הביך, הלבין את פניו, עלב	אומת	
194	חַבּוּט	נדוש וחסר מקוריות; שהוכה או נשחק משימוש ממושך	אומת	
195	מְצוּעֲצָע	מעוטר בהגזמה ובחוסר טעם	שוכתב	
196	אַרְכָּה	תוספת זמן, דחיית מועד	שוכתב	
197	אָבְנַיִים	מתקן מסתובב להכנת כלי חרס	אומת	
