51	שַׁאֲנָן	נינוח ומרוצה, אינו ער לסכנה	שוכתב	
52	לָהוּט	משתוקק מאוד	אומת	
53	זָעוּף	כועס, קודר פנים	אומת	
54	צָבוּעַ	מעמיד פנים, כוזב	אומת	
55	גַּלְמוּד	בודד לגמרי	אומת	
56	הוֹקִיר	העריך מאוד, כיבד	אומת	
57	זָנַח	נטש, הפקיר, חדל לטפל	שוכתב	
58	חָדַל	הפסיק	אומת	
59	נִכְסַף	השתוקק, התגעגע	אומת	
60	גָּעַר	נזף בכעס	אומת	
61	הִתְרִיס	התנגד בהתגרות	אומת	
62	הִפְצִיר	ביקש בתוקף, שוב ושוב	אומת	
63	מֵאֵן	סירב	אומת	
64	נֵאוֹת	הסכים	אומת	
65	נַעֲתַר	נענה לבקשה	אומת	
66	הִמְרָה	סירב לציית, התנגד לסמכות (המרה את פיו)	שוכתב	
67	הִתְקוֹמֵם	התמרד, מחה	אומת	
68	הִרְהֵר	חשב בלבו	אומת	
69	תָּהָה	שאל את עצמו	אומת	
70	הִסִּיק	הבין דבר מתוך נתונים ידועים	שוכתב	
71	הִפְרִיךְ	הוכיח שטענה שגויה	אומת	
72	אִשֵּׁשׁ	חיזק ואימת טענה	אומת	
73	הִלֵּל	שיבח	אומת	
74	קִטְרֵג	האשים, דיבר בגנות	אומת	
75	סִנְגֵר	לימד זכות, הגן	אומת	
76	הוֹקִיעַ	גינה בפומבי בחריפות	אומת	
77	הִרְתִּיעַ	הפחיד, גרם לסגת	אומת	
78	נִבְעַת	נבהל מאוד	אומת	
79	הִתְעַשֵּׁת	התאושש וחזר לצלילות	אומת	
80	הִסְתַּיֵּג	הביע התנגדות חלקית	אומת	
81	צִדֵּד	תמך בעמדה, נטה לטובתה	שוכתב	
82	חָלַק עַל	לא הסכים עם	אומת	
83	עִרְעֵר עַל	פקפק בתוקפו, ביקש לבטל	אומת	
84	פִּקְפֵּק	הטיל ספק	אומת	
85	דָּבַק	נצמד, התמיד	אומת	
86	עָרַק	נטש מחנה, ברח	אומת	
87	חָמַק	נמלט בזריזות, הסתלק בלי שהרגישו בו	שוכתב	
88	שָׁהָה	נשאר במקום זמן־מה	אומת	
89	הִתְמַהְמֵהַּ	התעכב	אומת	
90	בּוֹשֵׁשׁ	איחר לבוא	אומת	
91	הֵאִיץ	זירז; הגביר מהירות	אומת	
92	הִלֵּךְ	פסע והתקדם ברגליו	שוכתב	
93	תָּעָה	איבד את דרכו	אומת	
94	עָמַל	עבד קשה	אומת	
95	טָרַח	התאמץ, השקיע מאמץ	אומת	
96	שָׁקַד	התמיד בלימוד או בעבודה	אומת	
97	הָגָה	חשב, המציא (הגה רעיון)	אומת	
98	חוֹלֵל	גרם, יצר (חולל שינוי)	אומת	
99	הֵסֵב	גרם, המיט (הסב נזק); הפנה לכיוון אחר	שוכתב	
100	הֵנִיב	הביא תוצאות (הניב פירות)	אומת	
