190	חוּט הַשָּׁנִי	קו רעיוני מרכזי וחוזר	אומת	
191	הִתְבַּשֵּׂר	נודע לו דבר חשוב ומשמח	שוכתב	
192	הִתִּיר	פתח קשר, שחרר; נתן אישור	שוכתב	
193	הִתְחַבֵּט	התלבט קשות, שקל ולא הכריע	שוכתב	
194	כִּיבֵּד	נהג בהערכה; טאטא, ניקה	שוכתב	
195	לַהַק	קבוצת ציפורים או בעלי חיים; מערך מטוסים	שוכתב	
196	נִבְצַר מִמֶנּוּ	נמנע ממנו דבר מה	אומת	
197	בְּחַדְרֵי חֲדָרִים	בצורה לא גלויה, בסתר	אומת	
198	שִׁגְעוֹן גַּדְלוּת	אמונת שווא בעליונות ובכוח שאין לאדם	שוכתב	
199	נוֹחַ לִכְעוֹס	מתעצבן מהר, מהיר חמה	שוכתב	
200	הֶעֱלִיל	טפל אשמת שווא	אומת	
201	הִשְׁלָה	נטע תקווה כוזבת	אומת	
202	שִׁרְבֵּט	צייר ברישול	אומת	
203	נִשְׂכָּר	מרוויח, מפיק תועלת (יצא נשכר)	אומת	
204	חָסִיד	תומך נלהב (חסידי השיטה)	אומת	
205	נָטוּל	חסר, בלי (נטול חומריות)	אומת	
206	לֹא נָקַף אֶצְבַּע	לא עשה דבר	אומת	
207	הֶאֱרִיךְ יָמִים	חי שנים רבות, הגיע לגיל מופלג	שוכתב	
208	לֹא כָּל שֶׁכֵּן	על אחת כמה וכמה	אומת	
209	יָצָא נִשְׂכָּר	הרוויח מהמצב	אומת	
