106	עַז נֶפֶשׁ	אמיץ, חסר מורא	שוכתב	
107	עַזּוּת מֵצַח	חוצפה גמורה	אומת	
108	גַּס רוּחַ	חסר נימוס ועדינות	אומת	
109	דֶּרֶךְ אֶרֶץ	נימוס והתחשבות	אומת	
110	שְׁוֵה נֶפֶשׁ	אדיש, לא מתרגש	אומת	
111	מִדָּה כְּנֶגֶד מִדָּה	גמול התואם את המעשה	אומת	
112	כְּיַד הַמֶּלֶךְ	בשפע וברוחב לב	אומת	
113	קוֹרַת גַּג	בית ומחסה	אומת	
114	אֶבֶן שׁוֹאֶבֶת	מוקד המושך רבים	אומת	
115	גֻּלַּת הַכּוֹתֶרֶת	החלק המרשים ביותר	אומת	
116	בְּגַפּוֹ	לבדו, בלי בני לוויה	אומת	
117	בְּמַפְגִּיעַ	בתוקף, בהדגשה רבה	שוכתב	
118	בַּעֲלִיל	באופן ברור, בלי ספק	אומת	
119	בּוֹשׁ	נכלם, חש מבוכה	שוכתב	
120	הִסְכִּית	האזין בריכוז (הסכת ושמע)	אומת	
121	הִפְלִיג בְּ־	הגזים, הרחיב יתר על המידה (הפליג בשבחים)	שוכתב	
122	הִתְמוֹגֵג	נמס מהנאה, התענג	אומת	
123	הִתְנַכֵּר	התכחש, הפנה עורף	שוכתב	
124	כִּיחֵד	העלים אמת (לא כיחד דבר)	אומת	
125	לְדִידוֹ	מבחינתו, לשיטתו	אומת	
126	קוֹרֶט	שמץ, כמות זעירה	אומת	
