181	חָנַט	שימר גופה; הצמיח פרי ראשון	אומת	ויקימילון
182	אֶל נָכוֹן	בוודאות, בבירור, ללא ספק	שוכתב	ויקימילון+אבניאון
183	אַסְדָּה	רפסודה, משטח צף; מתקן קידוח ימי	שוכתב	ויקימילון+מילוג
184	עַד הֲלוֹם	עד כאן, עד הנקודה הזאת	אומת	ויקימילון ברשת בלבד
185	אָנֶה וָאָנָה	לכאן ולכאן, הלוך ושוב	אומת	ויקימילון
186	אַרְכּוֹף	טבעת מדרך הרגל באוכף	אומת	ויקימילון
187	יֵשׁ דְּבָרִים בְּגוֹ	יש בכך ממש, יש בסיס לטענה	שוכתב	אבניאון+מילוג
188	בֻּרְסְקִי	מעבד עורות	אומת	ויקימילון+מילוג
189	אֶזוֹטֶרִי	פנימי, כמוס, ידוע רק לחוג מצומצם; שולי, חסר עניין לציבור	אומת	ויקימילון+מילוג
190	אֶפִּילוֹג	קטע קצר שנוסף לספר לאחר סיומו; סוף, סיום	אומת	ויקימילון+מילוג
191	פְּרוֹלוֹג	מבוא, הקדמה, פתח דבר	שוכתב	ויקימילון+מילוג
192	הֶדוֹנִיזְם	נהנתנות, רדיפת תענוגות	אומת	ויקימילון
193	אַרְכִיפֶּלָג	קבוצת איים	אומת	ויקימילון
194	אַרְכָאִי	מיושן, עתיק, קדום, ששייך לעבר	אומת	ויקימילון
195	קָתֶדְרָה	דוכן מוגבה למרצה; יחידת הוראה באוניברסיטה	שוכתב	ויקימילון+מילוג
196	פְּלָצוּר	לאסו, חבל עם לולאה ללכידת בהמות	שוכתב	ויקימילון+מילוג
197	תַּתְרָן	נטול חוש ריח	שוכתב	ויקימילון+מילוג
198	אִימּוּם	תבנית קשיחה לעיצוב נעל או כובע	שוכתב	ויקימילון+מילוג
