101	תַּאֲנִיָּה וַאֲנִיָּה	בכי מר על אסון	אומת	
102	הִכָּה בְּאֶצְבַּע צְרֵדָה	השמיע נקישה בעזרת האמה והאגודל	אומת	
103	אַמַּת מַיִם	תעלה המשמשת להעברת מים ממקום למקום	אומת	
104	הִכְבִּיר בְּמִילִים	דבר רבות באריכות יתרה, האריך בדברים	אומת	
105	דִמְעוֹת תַנִּין	יגון מזויף, הבעת צער לא כנה	שוכתב	
106	יְחִידֵי סְגוּלָה	מעטים מצטיינים, אנשים נבחרים ונדירים	שוכתב	
107	זָרָה אֲבָק / חוֹל בַּעֵינַיִים	הטעה במתכוון, יצר מצג שווא	שוכתב	
108	הֵקִיץ הַקֵץ	הגיע הסוף למשהו, תם	אומת	
109	רִיפָּה אֶת יָדָיו	דיכא את רוחו, ייאש אותו	שוכתב	
110	בֵּית בַּד	מקום בו מייצרים שמן מזיתים	אומת	
111	בֵּית תַּמְחוּי	מטבח צדקה שמאכיל נזקקים ללא תשלום	שוכתב	
112	כִּתְמוֹל שִׁלְשוֹם	כרגיל, כמקודם, בלי שינוי	שוכתב	
113	רִפְיוֹן יָדַיִּם	תשישות נפש, חוסר מרץ לפעול	שוכתב	
114	נָטָה חֶסֶד	נהג בו בחמלה, הפגין טוב לב	שוכתב	
115	צביון	אופי וגוון ייחודיים	אומת	
116	מכורה	ארץ מולדת	אומת	
117	אצטגנין	חוזה בכוכבים	אומת	
118	לודר	לוחם זירה ברומא	אומת	
119	קופיץ	סכין קצבים רחבה	אומת	
120	זרבובית	פיית מזיגה של כלי	אומת	
