101	נִעֵר חָצְנוֹ	הסיר מעצמו אחריות ושייכות	שוכתב	מילוג+חיפוש רשת
102	נֶעְתְּקוּ מִלִּים מִפִּיו	נאלם דום מרוב הפתעה	שוכתב	מילוג+חיפוש רשת
103	נַחְתּוֹם	אופה (אין הנחתום מעיד על עיסתו)	אומת	
104	פֵּשֶׁר	משמעות והסבר (חסר פשר)	אומת	
105	פָּכַר אֶת יָדָיו	שילב אצבעותיו בצער	אומת	
106	פָּרִיץ	אציל בעל אחוזה; אדם אלים ומופקר	שוכתב	
107	קַלּוּת רֹאשׁ	זלזול וחוסר רצינות	אומת	
108	שָׁרִיר וְקַיָּם	תקף ומחייב	אומת	
109	תִּנָּה אֶת צָרוֹתָיו	שטח את מצוקותיו	אומת	
110	דָּשׁ בַּעֲקֵבָיו	זלזל בו, בז לו	שוכתב	מילוג+חיפוש רשת
111	הֶעְתִּיר	הרעיף בשפע (העתיר שבחים)	אומת	
112	מְשׁוּבַת נְעוּרִים	מעשה שובבות, קלות דעת של צעיר	שוכתב	
113	נָפַל עַל אָזְנַיִם עֲרֵלוֹת	לא זכה לקשב	אומת	
114	עָמַד מִנֶּגֶד	לא התערב, הביט מהצד	אומת	
115	זָרָה מֶלַח עַל הַפְּצָעִים	החמיר את הכאב הקיים	אומת	
116	הִפְלִיא אֶת מַכּוֹתָיו	חבט בו קשות ללא רחם	שוכתב	
117	יָד רוֹחֶצֶת יָד	עזרה הדדית מתוך אינטרס	אומת	
118	כְּבַד לָשׁוֹן	מתקשה בדיבור, מגמגם	אומת	
119	מֵלִיץ יֹשֶׁר	המדבר בזכותו של אדם	אומת	
120	נֶחָמָה פּוּרְתָּא	הקלה קטנה בתוך צרה גדולה	שוכתב	
