151	גַּחְמָה	רצון רגעי, קפריזה	אומת	
152	סְרָק	חסר תכלית וממשות (דיבורי סרק)	שוכתב	
153	לַשָּׁוְא	ללא תועלת, לחינם	אומת	
154	כְּפִיּוּת טוֹבָה	אי־הכרת תודה	אומת	
155	מַשּׂוֹא פָּנִים	העדפה לא הוגנת	אומת	
156	קָלוֹן	בושה קשה	אומת	
157	תְּנוּךְ	החלק הרך באוזן	אומת	
158	עָכוּר	דלוח, לא צלול	אומת	
159	צָלוּל	נקי ובהיר	אומת	
160	קָלוּשׁ	חלש, זעום (סיכוי קלוש)	אומת	
161	פָּעוּט	קטן וחסר ערך	אומת	
162	נִכָּר	בולט לעין	אומת	
163	מֻבְהָק	ברור וחד־משמעי	אומת	
164	סָמוּי	חבוי, מוסתר מן העין	שוכתב	
165	מְעֻרְפָּל	לא ברור	אומת	
166	עָמוּם	מטושטש, לא חד	אומת	
167	דּוּ־מַשְׁמָעִי	שאפשר לפרשו בשתי דרכים	שוכתב	
168	שׁוֹמֵם	ריק ונטוש	אומת	
169	תָּכוּף	קורה לעיתים קרובות	אומת	
170	שָׁכִיחַ	נפוץ, מצוי לרוב	שוכתב	
171	אָחִיד	שווה בכל חלקיו	אומת	
172	חוֹלֵף	עובר במהירות ונעלם	שוכתב	
173	אָרְעִי	זמני, לא קבוע	אומת	
174	רָעוּעַ	לא יציב, מט ליפול	אומת	
175	אֵיתָן	יציב וחזק	אומת	
176	חָסִין	עמיד, מוגן מפני פגיעה (חסין אש)	שוכתב	
177	קֵהֶה	נטול חוד, בעל קצה עגול	שוכתב	
178	תָּפֵל	חסר טעם	אומת	
179	אַפְלוּלִי	חשוך למחצה	אומת	
180	סְגַלְגַּל	בצורת אליפסה	אומת	
181	דָּחוּק	צפוף וצר; לחוץ בזמן (שעתו דחוקה)	שוכתב	
182	עָגוּם	עצוב ומדכא (מצב עגום)	שוכתב	
183	מַשְׁמִים	חסר עניין ומייגע	שוכתב	
184	עֲרִירִי	בודד, ללא צאצאים	אומת	
185	עָלָה בַּתֹּהוּ	נכשל לחלוטין	אומת	
186	אָזְלַת יָד	חוסר אונים, חולשה	אומת	
187	אֹזֶן קַשֶּׁבֶת	נכונות לשמוע ולהבין את הזולת	שוכתב	
188	כִּלְאַחַר יָד	ברשלנות, בלי תשומת לב	אומת	
189	אֵין תּוֹכוֹ כְּבָרוֹ	צבוע, אינו כפי שהוא נראה	שוכתב	
190	נִמְנָה עִם	השתייך, היה חלק מקבוצה	שוכתב	
191	עוֹלֶה בְּקָנֶה אֶחָד עִם	מתיישב עם, תואם	אומת	
192	חַס	ריחם	SKIP	
193	טָבַע	שקע במים ואבד; חקק צורה בחומר	שוכתב	
194	אֶגֶד	תחבושת (אגד מדבק); צרור קשור יחד	שוכתב	
195	נָא	צלוי למחצה, מבושל למחצה	אומת	
196	לֹא בִּכְדִי	בצדק, לא במקרה	שוכתב	
197	קוֹרַת רוּחַ	שביעות רצון, נחת וסיפוק	שוכתב	
198	בְּפוּמְבִּי / בְּפוּמְבֵּי	באופן גלוי ולעיני כל	אומת	
199	כַּן / כַּנָּה	בסיס שעליו מעמידים דבר כלשהו	אומת	
200	הדרן	קטע נוסף לאחר סיום הופעה, לבקשת הקהל	אומת	
