41	אֵזוֹב	צמח תבלין נמוך (מן הארז ועד האזוב)	שוכתב	
42	עֶרֶשׂ דְּוַי	מיטת חולה אנוש	אומת	אבניאון בלבד
43	כָּסַס	כרסם, לעס דבר קשה (כוסס ציפורניים)	שוכתב	
44	נָגֹלָּה אֶבֶן מֵעַל לִבּוֹ	הוקל לו מדאגה כבדה	אומת	אבניאון בלבד
45	בּוֹקֵק	ריק, שומם; מרוקן, מחריב	שוכתב	
46	יִדְּעוֹנִי	מכשף, קוסם, מגיד עתידות (אוב וידעוני)	שוכתב	
47	זִלּוּת	ביזיון, פחיתות כבוד	שוכתב	
48	הַכְּצַעֲקָתָהּ	האם חמור כפי שמתואר?	אומת	
49	גְּזֵרָה שָׁוָה	היקש, לימוד מדמיון בין מקרים	שוכתב	
50	נִמְנוּ וְגָמְרוּ	הצביעו והחליטו סופית	אומת	אבניאון בלבד
51	כָּרָה אָזְנוֹ	הקשיב בתשומת לב	אומת	
52	לַעַג לָרָשׁ	צחוק על מצוקת החלש; סיוע מזלזל וחסר ערך	שוכתב	
53	מֵסִית וּמַדִּיחַ	דוחף אחרים לדבר עבירה	אומת	אבניאון בלבד
54	אֶצְבָּעוֹן	כיסוי קשיח המגן מדקירת המחט בתפירה	שוכתב	
55	מִרְבָּץ	ריכוז מחצבים בקרקע; מקום שופע בדבר מה	שוכתב	
56	כִּפֵּחַ	גבוה מאוד	אומת	
57	חִישוּר	מוט מציר הגלגל אל היקפו; עצם באמה	שוכתב	
58	דיוֹתָה	קסת, כלי קיבול לנוזל כתיבה	שוכתב	
59	הֵפִיס דַעֲתוֹ	ריצה אותו, הסיר את מורת רוחו	שוכתב	
60	חָרַץ לָשׁוֹן	התחצף, חירף וגידף, השמיע דברים קשים (גם הוציא לשון)	SKIP	סתירה: מילוג=הוציא לשון (מחווה), אבניאון=גידוף ונאצה, ויקימילון=איים לפגוע
