106	גָּדַע	כרת, קטע בחיתוך	אומת	
107	דָּלָה	שאב, הוציא ממקור (דלה מידע)	אומת	
108	כָּפַף	עיקם, הרכין; הכניע	שוכתב	
109	הִפְקִיר	נטש, הותיר ללא הגנה	אומת	
110	הִפְשִׁיט	עירטל, הסיר בגד או עור	שוכתב	
111	דּוֹבֵב	גרם לו לדבר	אומת	
112	תּוֹחֶלֶת	תקווה וציפייה (תוחלת חיים)	אומת	
113	פֻּרְקָן	שחרור והקלה	אומת	
114	מִפְלָט	מחסה, מקום הצלה מסכנה	שוכתב	
115	עֲלִילָה	מהלך הסיפור; האשמת שווא (העלילו עליו)	אומת	
116	לַעַז	דיבור רע (הוציא לעז); שפה זרה	אומת	
117	פֻּלְמוּס	ויכוח ציבורי סוער	אומת	
118	שָׁאוֹן	רעש והמולה	אומת	
119	רַחַשׁ	קול חלש ומתמשך	אומת	
120	עֲלָטָה	חושך גמור	אומת	
121	דִּמְדּוּמִים	אור שבין יום ללילה	אומת	
122	זִיו	זוהר והדר	אומת	
123	נֹגַהּ	אור קורן ובוהק	שוכתב	
124	נְהָרָה	אור גדול ובהיר	אומת	
125	אֶשְׁנָב	פתח קטן בקיר; עמדת שירות לקהל	שוכתב	
126	צֹהַר	חלון קטן בגג, פתח לאור	שוכתב	
