43	הִתְרַצָּה	נעתר והסכים לבסוף	אומת	
44	הִתְבַּטֵּל	התעצל ובזבז זמן; החשיב עצמו כאין (התבטל בפניו)	שוכתב	
45	רִתֵּק	קשר למקום (רותק למיטה); משך תשומת לב רבה	שוכתב	
46	שָׁבָה	לכד אדם והחזיק בו בכוח (שבה חיילים)	שוכתב	
47	הִתְפַּרְקֵד	שכב פרוש על גבו	אומת	
48	שָׁכַךְ	נחלש ונרגע (הכעס שכך)	אומת	
49	גָּוַע	מת לאט (גווע ברעב)	שוכתב	
50	גָּסַס	נטה למות	אומת	
51	נָבַר	חיטט וחיפש (נבר במגירות)	אומת	
52	פִּשְׁפֵּשׁ	חיפש ביסודיות, בדק ובחן (פשפש במעשיו)	שוכתב	
53	נֶחְלַץ	יצא מסכנה או ממצוקה; נרתם לעזרה (נחלץ לעזרתו)	שוכתב	
54	כִּלְכֵּל	פרנס וקיים; תכנן (כלכל את צעדיו)	אומת	
55	פָּרַע	שילם חוב (פרע הלוואה); הפר סדר (פרע פרעות)	אומת	
56	נָשָׁה	תבע חוב (נושה בחברו)	אומת	
57	חָב	היה עליו לשלם או לגמול (חב לו תודה)	שוכתב	
58	גָּרַף	אסף בכלי (גרף עלים); צבר בשפע (גרף רווחים)	אומת	
59	הֶחֱטִיא	פספס את המטרה; הכשיל (החטיא את הרבים)	אומת	
60	הָדַף	דחף לאחור (הדף את המתקפה)	אומת	
61	נִדָּה	הרחיק מהקהילה (מנודה)	אומת	
62	פִּלֵּס	יישר ופתח דרך (פילס לו דרך)	אומת	
63	כָּרַךְ	עטף וקשר סביב; חיבר יחד (כרך את גורלו בה)	שוכתב	
