61	לֹא שְׁזָפַתּוּ עַיִן	לא נראה מעולם, היה חבוי ונסתר	שוכתב	אבניאון בלבד
62	אֵיפָה וְאֵיפָה	אפליה, יחס לא שווה לשני אנשים שונים	אומת	
63	בְּכִי תַּמְרוּרִים	יבבה עזה, התייפחות מתוך צער עמוק	שוכתב	
64	בָּעֲרָה חֲמָתוֹ	זעם, כעס, רגז	אומת	
65	הֵצֵר צְעָדָיו	הגביל, הפריע לו ומנע את התקדמותו	אומת	
66	הָלַךְ עִמּוֹ בְּקֶרִי	התנגד לו בעקשנות, נהג בו בעוינות	שוכתב	
67	בְּרֹאשׁ חוּצוֹת	בפומבי, בפרהסיה	אומת	
68	עַל מֵי מְנוּחוֹת	ברוגע, בשלווה	אומת	
69	עֲקֵב בְּצַד אֲגוּדָל	צעד אחר צעד, בזהירות יתרה	אומת	
70	עַל כַּרְעֵי תַּרְנְגוֹלֶת	רעוע ובלתי יציב	אומת	
71	קָנָה (לוֹ) שְׁבִיתָה	התמקם, השתקע	אומת	
72	אָרְכָה לוֹ הַשָּׁעָה	קצרה רוחו מלהמתין, איבד סבלנות	שוכתב	אבניאון בלבד
73	בְּהֶנֵף יָד	מתוך ביטול וזלזול, בלי בדיקה רצינית	שוכתב	
74	בְּצוֹק הָעִתִּים	בזמנים קשים, בזמן מצוקה	אומת	
75	בְּשָׂפָה רָפָה	בחוסר רצון ומתוך הכרח, בלי התלהבות; בקול חלש, במלמול	אומת	
76	בּוֹר סוּד (שֶׁאֵינוֹ מְאַבֵּד טִפָּה)	מי שזוכר היטב כל מה שלמד ואינו שוכח דבר	אומת	
77	גִּילָּה אֶת אָזְנוֹ	סיפר לו סוד	אומת	
78	דָּחַק אֶת הַקֵּץ	ביקש לקרב את הסוף קודם זמנו	אומת	מטח+אבניאון
79	דָּחַק אֶת רַגְלָיו	תפס את מקומו, נישל אותו מתפקידו	אומת	מטח
80	חוֹרֵשׁ מְזִמּוֹת	מתכנן בסתר להזיק, רוקם תככים	שוכתב	
