121	שׁוּמָה	אומדן ערכו הכספי של נכס	שוכתב	
122	תִּמּוּכִין	סימוכין וגיבוי לטענה	אומת	
123	תַּעַר	סכין גילוח; נדן החרב	אומת	
124	סְפּוֹרָדִי	אקראי ולא סדיר	אומת	
125	לָקוֹנִי	קצר ויבש בניסוחו	אומת	
126	קוֹהֶרֶנְטִי	עקבי ומגובש, נטול סתירות	שוכתב	
127	לָטֶנְטִי	סמוי ורדום	אומת	
128	אֶמְפִּירִי	מבוסס ניסיון ותצפית	אומת	
129	אַסְקֻפָּה נִדְרֶסֶת	אדם מושפל שכולם מתעמרים בו	שוכתב	
130	עֵינַיִם טְרוּטוֹת	מבט אדום ועייף מחוסר שינה	שוכתב	
131	חֲדַל אִישִׁים	אדם בזוי וחסר ערך	שוכתב	
132	חָזוּת קָשָׁה	נבואה קודרת על הבאות	שוכתב	
133	חָזוֹן נִפְרָץ	תופעה רווחת ושגרתית	שוכתב	
134	כִּצְנִינִים בְּעֵינָיו	מטרד ומקור סבל עבורו	אומת	
135	שִׁבְעָה מוֹנִים	פי כמה וכמה	אומת	
136	אַחַת דָּתוֹ	דינו נחרץ ואין מנוס	אומת	
137	בְּהֵן צֶדֶק	בהבטחת אמת מחייבת, במילת כבוד	אומת	
138	אַכְזָב	שאינו מתמיד (נחל אכזב)	אומת	
139	חֲלוֹם בְּאַסְפַּמְיָא	משאלה רחוקה מהמציאות	אומת	
140	בַּלָּאט	בחשאי, בסתר	אומת	
