1	חִישׁ	במהירות (חיש קל)	אומת	
2	אַט	בנחת, במתינות (אט אט)	שוכתב	
3	דּוּמָם	בשקט, בלי תנועה (עמד דומם)	אומת	
4	בְּפַרְהֶסְיָה	בפומבי, לעיני כול	אומת	
5	בְּצִנְעָה	בסתר, הרחק מעיני הציבור (נערך בצנעה)	שוכתב	
6	בַּחֲשַׁאי	בסודיות (פעל בחשאי)	אומת	
7	בְּעִתּוֹת	בזמנים, בתקופות (בעתות משבר)	שוכתב	
8	קְבַרְנִיט	רב חובל; מנהיג (קברניטי המשק)	אומת	
9	נוֹגֵשׂ	מעביד קשה ואכזר	אומת	
10	יָשִׁישׁ	זקן מופלג	אומת	
11	טַף	ילדים רכים (נשים וטף)	אומת	
12	זַאֲטוּט	ילד קטן	אומת	
13	קֻנְדָּס	שובב ותעלולן (מעשי קונדס)	אומת	
14	אֶפִּיקוֹרוֹס	כופר ומטיל ספק	אומת	
15	צָלַח	חצה, עבר מכשול (צלח את הנהר); עלה יפה	שוכתב	
16	מִלֵּל	אמר, דיבר (מי פילל ומי מילל)	אומת	
17	עִלְעֵל	דפדף ברפרוף (עלעל בספר)	אומת	
18	נָשַׁף	פלט אוויר מהפה (נשף בעורפו)	שוכתב	
19	אָרָה	קטף פירות (ארה תאנים)	אומת	
20	תִּעְתֵּעַ	הטעה במכוון (תעתע ביריבו)	אומת	
21	טִשְׁטֵשׁ	עמעם והסתיר (טשטש ראיות)	אומת	
