127	מִפְתָּן	סף הדלת	אומת	
128	אֶדֶן	בסיס, מסד (אדן החלון)	שוכתב	
129	גַּחֶלֶת	פחם לוחש; דבר יקר שנשמר (שמר על הגחלת)	אומת	
130	שֹׁבֶל	קצה נגרר, פס הנמשך מאחור (שובל עשן)	שוכתב	
131	אֲלֻמָּה	צרור שיבולים; קרני אור מרוכזות	שוכתב	
132	צֵידָה	מזון לדרך (צידה לדרך)	אומת	
133	נָוֶה	מעון, מקום מגורים (נווה מדבר)	שוכתב	
134	מְאוּרָה	מגורי חיה, מחילה	אומת	
135	אֹבֶךְ	אבק וערפל באוויר	אומת	
136	סַגְרִיר	קור וגשם (יום סגריר)	אומת	
137	מַשָּׁב	זרם רוח, תנועת אוויר	שוכתב	
138	פֶּלֶג	נחל קטן; חלק, סיעה נפרדת	שוכתב	
139	אֶשֶׁד	מפל מים	אומת	
140	אָפִיק	ערוץ נהר; דרך פעולה (אפיקי השקעה)	אומת	
141	שַׁחַר	עלות הבוקר; יסוד של אמת (אין שחר לדבריו)	אומת	
142	בְּכוֹרָה	קדימות, עדיפות; הופעה ראשונה (הצגת בכורה)	שוכתב	
143	תַּפְנִית	שינוי כיוון חד	אומת	
144	מַהֲלֻמָּה	מכה עזה	אומת	
145	תִּגְרָה	קטטה, ריב	אומת	
146	חַלְחָלָה	זעזוע ופחד עמוק	אומת	
147	סְלִידָה	דחייה וגועל	אומת	
