64	רָמַס	מחץ ברגליו; דיכא, ביטל בכוח	שוכתב	
65	בָּזַז	שדד שלל	אומת	
66	שִׁסָּה	עורר לתקוף (שיסה בו את הכלב)	אומת	
67	מִגֵּר	הביס, חיסל	אומת	
68	נִכְלַם	התבייש, נעלב	אומת	
69	הִתְרַעֵם	כעס, התלונן	אומת	
70	רָטַן	התלונן בשקט	אומת	
71	קָבַל	התלונן (קבל על גורלו)	אומת	
72	נֶאֱנַק	גנח מכאב או ממעמסה (נאנק תחת העול)	שוכתב	
73	גָּנַח	השמיע אנחת כאב	אומת	
74	הִתְיַפֵּחַ	בכה בקול שבור ובלי שליטה	שוכתב	
75	יִבֵּב	בכה בקול דק	אומת	
76	גִּדֵּף	קילל, ביזה	אומת	
77	נָאַץ	גידף וחירף, פגע בקדושה	שוכתב	
78	הִשְׂכִּיל	הבין; פעל בתבונה (השכיל לנצל)	אומת	
79	נוֹכַח	ראה והבין (נוכח לדעת)	אומת	
80	הִתְחַוֵּר	נעשה ברור לחלוטין, הובן	שוכתב	
81	סָבַר	חשב, החזיק בדעה	אומת	
82	גָּרַס	סבר, קבע עמדה	אומת	
83	הִכְרִיעַ	החליט סופית; הביס	אומת	
84	פָּקַד	אירע לו (פקד אותו אסון); ביקר, בא אל	שוכתב	
