127	קוּשְׁיָה	שאלה מסובכת, בעיה הטעונה בירור	שוכתב	
128	בְּגִלּוּפִין	בשכרות קלה	אומת	
129	אָמוֹדַאי	צוללן	אומת	
130	אָמַד	העריך בקירוב (אמד את הנזק)	אומת	
131	גָּדָה	שפת נהר או נחל	אומת	
132	נְחִיל	להקת חרקים (נחיל דבורים)	אומת	
133	פָּמַלְיָה	קבוצת מלווים של אישיות	אומת	
134	סָנֵגוֹר	הטוען לזכות הנאשם	אומת	
135	קָטֵגוֹר	התובע והמאשים במשפט	אומת	
136	בְּדִימוֹס	בגמלאות (אלוף בדימוס)	אומת	
137	הוֹקִיר רַגְלָיו	נמנע מלבקר אצלו	אומת	
138	גְּזֵרָה	צו קשה מטעם השלטון	אומת	
139	דָּרוּךְ	מתוח ומוכן לפעולה	אומת	
140	הֵגִיף	סגר תריס או דלת	אומת	
141	הֵהִין	העז, מלאו ליבו	אומת	
142	הֶאֱמִיר	עלה ונסק (המחירים האמירו)	אומת	
143	הָלַם	התאים ויאה (הולם אותה); הכה בעוצמה	שוכתב	
144	כַּבִּיר	עצום ואדיר (מפעל כביר)	אומת	
145	כַּחַשׁ	שקר וכזב	אומת	
146	מֶחֱוָה	תנועת גוף המביעה משמעות; מעשה סמלי של הוקרה	שוכתב	מילוג+האקדמיה
147	מָשַׁל בְּרוּחוֹ	ריסן את עצמו	אומת	
