127	צֶלֶם	דמות ומראה (צלם אנוש)	אומת	
128	בָּבוּאָה	דמות משתקפת (בבואתו במים)	אומת	
129	מַאֲוַיִּים	משאלות הלב העמוקות	אומת	
130	כּוּר	תנור התכה (כור היתוך)	שוכתב	
131	פִּיחַ	אבק שחור משרפה	אומת	
132	אוּד	גזר עץ בוער (אוד מוצל מאש)	שוכתב	
133	רֶמֶץ	אפר לוהט שנותר מהאש	אומת	
134	גְּבִיר	עשיר ונכבד	אומת	
135	פְּלוֹנִי	אדם לא מזוהה (פלוני אלמוני)	אומת	
136	קַרְתָּן	צר אופקים, פרובינציאלי	אומת	
137	בְּדֹלַח	זכוכית יקרה (צלול כבדולח)	אומת	
138	מַתָּת	שי, דורון (מתת שמיים)	שוכתב	
139	תְּשׁוּרָה	מתנה קטנה של הוקרה	אומת	
140	רוֹכֵל	מוכר נודד מבית לבית	שוכתב	
141	כָּרוֹז	מודיע ברבים (קול הכרוז)	אומת	
142	חוֹטֵב	כורת עצים (חוטבי עצים)	אומת	
143	אֵבוּס	כלי המאכל של הבהמות	אומת	
144	שֹׁקֶת	אגן שממנו שותות הבהמות (שוקת שבורה)	שוכתב	
145	דִּיר	מכלאה לצאן	אומת	
146	אֻרְוָה	מגורי הסוסים	אומת	
147	שׁוֹבָךְ	מגורי היונים	אומת	
