21	גֹּב	בור, מאורה בקרקע (גוב אריות)	שוכתב	
22	שָׁפָן	חיית סלעים קטנה; אדם פחדן	שוכתב	
23	מָךְ	מרושש, שירד מנכסיו	שוכתב	
24	דַּךְ	עני ומקופח, שרוי במצוקה	שוכתב	
25	דּוֹמֶה שֶׁ־	נראה כי, ככל הנראה	אומת	
26	כִּמְדֻמֶּה	כך אני סבור, אך איני בטוח (כמדומני)	שוכתב	
27	מִן הַסְּתָם	כנראה, קרוב לוודאי	אומת	
28	הִסְבִּיר לוֹ פָּנִים	קיבלו בחביבות	אומת	
29	הֶעֱלָה עַל נֵס	שיבח והציג לדוגמה	אומת	
30	עֲבוֹדַת פָּרֶךְ	עמל מתיש ומשעבד	שוכתב	
31	מִשְׁלַח יָד	מקצוע ועיסוק	אומת	
32	אִישׁ זְרוֹעַ	כוחני ואלים	אומת	
33	בֶּן חוֹרִין	אדם חופשי	אומת	
34	בָּא בַּיָּמִים	זקן מופלג	אומת	
35	מִשְׁנֵה זְהִירוּת	ערנות יתרה מפני סכנה	שוכתב	מילוג+וליש
36	קֹר רוּחַ	שלווה מול לחץ	אומת	
37	יִשּׁוּב הַדַּעַת	שלוות מחשבה ושיקול	אומת	
38	אָצָה לוֹ הַדֶּרֶךְ	מיהר בחוסר סבלנות	אומת	
39	טַעַם לִפְגָם	רושם לא ראוי שנותר	אומת	
40	חוֹבֵק עוֹלָם	מקיף את כל כדור הארץ	שוכתב	
