148	בַּעַל שִׁעוּר קוֹמָה	אדם רם מעלה ומוערך	אומת	אבניאון+ביטויים עבריים
149	נְשׂוּא פָּנִים	מכובד ורם מעלה	אומת	מילוג (ויקימילון נדחה: נשא פנים)
150	רַב פְּעָלִים	עתיר מעשים, חרוץ ונמרץ	שוכתב	
151	קִבֵּל עָלָיו אֶת הַדִּין	השלים עם הגזרה	אומת	
152	דָּבָר וְהִפּוּכוֹ	צמד ניגודים מוחלטים	שוכתב	אבניאון+וליש
153	לֹא דֻּבִּים וְלֹא יַעַר	דבר שלא היה כלל	אומת	
154	דָּן לְכַף זְכוּת	שפט לטובה	אומת	
155	לִפְנִים מִשּׁוּרַת הַדִּין	במידת חסד, מעבר לחובה	אומת	
156	יָצָא יְדֵי חוֹבָה	עשה רק את הנדרש	אומת	
157	עוֹבֵר לַסּוֹחֵר	מקובל על הכול (מטבע עובר לסוחר)	אומת	
158	שָׁוֶה לְכָל נֶפֶשׁ	פשוט ונגיש לכל אדם	אומת	
159	לֶחֶם חֻקּוֹ	מזון יומי ואמצעי מחיה; דבר שבשגרה אצלו	שוכתב	
160	קֻצּוֹ שֶׁל יוֹד	פרט קטן שבקטנים	אומת	
161	מִלֵּא פִּיו מַיִם	שתק ולא הגיב	אומת	
162	לְשׁוֹן הַמֹּאזְנַיִם	הגורם המכריע בין שקולים	אומת	
163	קֶרֶן זָוִית	פינה נסתרת (נדחק לקרן זווית)	אומת	
164	עָמַד בַּפֶּרֶץ	התייצב למנוע אסון	אומת	
165	אַחַר כָּבוֹד	בנימוס ובאדיבות, לרוב בציניות (סולק אחר כבוד)	שוכתב	
166	בַּחֲצִי פֶּה	בהיסוס ובלא רצון	אומת	
167	בְּיָד רָמָה	בגלוי ובביטחון מופגן	אומת	
168	בְּאֵין רוֹאִים	בחשאי, בלי שיבחינו בו	שוכתב	מילוג+וליש
