43	חֲטוֹטֶרֶת	גבנון בגב	אומת	
44	גַּלְעִין	גרעין הפרי הקשה	אומת	
45	תַּרְדֵּמָה	שינה עמוקה (תרדמת חורף)	אומת	
46	מִגְבַּעַת	כובע רחב שוליים	אומת	
47	כֻּתֹּנֶת	חולצה ארוכה ורחבה (כותונת פסים)	שוכתב	
48	אַבְזָם	סוגר החגורה	אומת	
49	לוּלָאָה	טבעת חוט (לולאת העניבה)	אומת	
50	בִּטְנָה	שכבה פנימית בבגד	אומת	
51	תַּךְ	תפר בודד (תכים גסים)	אומת	
52	פִּשְׁתָּן	צמח שממנו אורגים בד	אומת	
53	מַלְמָלָה	בד דק ועדין	אומת	
54	אָהִיל	כיסוי המנורה	אומת	
55	שִׁדָּה	ארון מגירות נמוך	אומת	
56	הֲדוֹם	שרפרף לרגליים (הדום רגליו)	אומת	
57	דַּרְגָּשׁ	מיטת שכיבה פשוטה	אומת	
58	כִּלְאַיִם	שני מינים מעורבים (יצור כלאיים)	אומת	
59	שַׁעַטְנֵז	תערובת שאינה ראויה (שעטנז סגנונות)	אומת	
60	נָזִיד	תבשיל סמיך (מכר בכורתו בנזיד עדשים)	אומת	
61	רָקִיק	עוגייה דקה	אומת	
62	סֹלֶת	קמח חיטה משובח; המובחרים שבחבורה	שוכתב	
63	יוּחֲסִין	שושלת המשפחה (מגילת יוחסין)	אומת	
