190	רַאַוְתָן	מתרברב בעושרו ובהישגיו לעיני כול	שוכתב	
191	כְּבָרָה	נפה, מסננת לניפוי תבואה	שוכתב	
192	עַפְרָה	סלע המכיל מתכת, מחצב	אומת	
193	שְׂרָרָה	שלטון, סמכות	אומת	
194	קיבורת	החלק הבשרי-שרירי של הזרוע	אומת	
195	עֶגְלוֹן	נהג כרכרה רתומה לסוסים	שוכתב	
196	פּוּזְמָק	גרב, כיסוי לכף הרגל	שוכתב	
197	חשבונייה	אבאקוס, מסגרת חרוזים לפעולות אריתמטיות	שוכתב	
198	מַכּוֹשׁ	כלי עבודה חקלאי דמוי מעדר	אומת	
199	שְׂבָכָה	סורג, מחיצת רשת קלועה	שוכתב	
200	זְמִירוֹת	שירים, פזמונים	אומת	
201	נָתַן עֵינוֹ בַּכּוֹס	הרבה בשתייה	אומת	
