121	תַּרְוָד	מצקת, כף גדולה	אומת	
122	תּוּגָה	עצב שקט וממושך	אומת	
123	הִזָּה	התיז טיפות נוזל	אומת	
124	הִדֵּס	הלך בנענוע מצד לצד	אומת	
125	סָנַט	עקץ והתגרה בדברים	אומת	
126	נְהִי	קינה, בכי מר	אומת	
127	חַת	פחד ומורא (ללא חת)	אומת	
128	יוֹגֵב	עובד אדמה, חקלאי	אומת	
129	כְּבוּדָּה	מטען, חפצים אישיים	שוכתב	
130	כִּישׁוֹר	מוט טוויית חוטים	אומת	
131	פֶּלֶךְ	מחוז, אזור; כישור טווייה	שוכתב	
132	מְחַרְחֵר רִיב	מסית ומלבה סכסוך	אומת	
133	מָלַק	ערף ראש עוף	אומת	
134	מַשְׂכִּית	תכשיט או קישוט מעוצב	אומת	
135	מַגְלֵב	שוט, רצועת הצלפה	אומת	
136	עוֹלָל	תינוק רך	אומת	
137	צָפִיר	תיש צעיר	אומת	
138	שְׁנָתוֹת	קווי מדידה על כלי	אומת	
139	אֲחוּז תְּזָזִית	קדחתני, נסער וחסר מנוחה	שוכתב	
140	גּוּשְׁפַּנְקָה	חותם אישור רשמי	אומת	
