106	דְּוַי	סבל, מחלה וכאב	אומת	
107	מוּם	פגם גופני, ליקוי (בעל מום)	שוכתב	
108	פַּלָּצוּת	אימה וזעזוע (אחזה בו פלצות)	אומת	
109	תַּזָּזִית	תנועתיות קדחתנית (רוח תזזית)	אומת	
110	צַחֲנָה	ריח רע וחזק	אומת	
111	אֲפִיסָה	כיליון וסוף (אפיסת כוחות)	אומת	
112	נָדָן	נרתיק החרב	אומת	
113	רֹמַח	חנית ארוכה	אומת	
114	עֲטָרָה	כתר וקישוט לראש	אומת	
115	שַׁרְבִיט	מטה השליט (שרביט המנצח)	אומת	
116	כֵּס	מושב המלך (עלה על כס המלכות)	שוכתב	
117	רוֹזֵן	אציל רם מעלה	אומת	
118	נְצִיב	ממונה עליון (נציב תלונות); עמוד (נציב מלח)	אומת	
119	עֲלוּמִים	ימי הנעורים (שנות עלומיו)	אומת	
120	שֵׂיבָה	זקנה, שיער לבן (בשיבה טובה)	אומת	
121	קֹמֶץ	כמות קטנה (קומץ תומכים)	אומת	
122	דֹּפֶן	קיר צדדי, מחיצה (דופן הספינה)	שוכתב	
123	קוֹרָה	בול עץ ארוך התומך במבנה (קורת גג)	שוכתב	
124	יָתֵד	מוט מחודד שנועצים בקרקע (תקע יתד)	שוכתב	
125	גַּלְעֵד	מצבת אבנים לזיכרון	אומת	
126	מַסְוֶה	כיסוי פנים; העמדת פנים (מסווה של ידידות)	אומת	
