127	אִגֶּרֶת	מכתב רשמי (איגרת ברכה)	אומת	
128	קֻלְמוֹס	עט סופרים (פליטת קולמוס: טעות בכתיבה)	אומת	
129	מִכְתָּם	אמרה קצרה ושנונה	אומת	
130	לַהַג	פטפוט ריק; סגנון דיבור (להג מקומי)	אומת	
131	נִיב	ביטוי לשוני; שן חדה של טורף	אומת	
132	קְלַסְתֵּר	תווי הפנים (קלסתר פניו)	אומת	
133	אֲרֶשֶׁת	הבעה שעל הפנים (ארשת רצינות)	אומת	
134	הַעֲוָיָה	תנועת פנים מעוותת	אומת	
135	רַקָּה	הצד הרך של המצח	אומת	
136	אִישׁוֹן	שחור העין (באישון לילה: בעומק הלילה)	אומת	
137	אַמָּה	מידת אורך קדומה; תעלת מים (אמת המים)	אומת	
138	זֶרֶת	האצבע הקטנה; מידה קטנה	אומת	
139	נֹפֶת	דבש ומתיקות (נופת צופים)	אומת	
140	בֹּסֶר	פרי לא בשל (ביקורת בוסר: לא בשלה)	אומת	
141	תִּקְרֹבֶת	כיבוד המוגש לאורחים	אומת	
142	אַרְגָּמָן	אדום עמוק ומלכותי	אומת	
143	מָשׁוֹט	כלי החתירה בסירה	אומת	
144	מְצוּלָה	מעמקי הים (ירד למצולות)	אומת	
145	שִׂרְטוֹן	גבעת חול בים (עלה על שרטון: נתקע ונכשל)	אומת	
146	נַחְשׁוֹל	גל גדול וסוער	אומת	
147	מְלִיצָה	ניסוח ספרותי מהודר	אומת	
