148	לַמְדָנוּת	בקיאות רבה, ידענות	שוכתב	
149	פַּטְרוֹנוּת	התנשאות; חסות	אומת	
150	מֶתֶק	טעם ערב, נעימות (מתק שפתיים)	שוכתב	
151	קוֹדֵר	אפל ועגמומי	אומת	
152	צוֹנֵן	קריר; מסויג (קבלת פנים צוננת)	אומת	
153	עֲקַלָּתוֹן	מפותל, לא ישר (דרך עקלתון)	אומת	
154	דָּשֵׁן	שמן, עשיר ופורה (אדמה דשנה)	שוכתב	
155	מְרֻפָּט	בלוי וקרוע בשוליו (מעיל מרופט)	אומת	
156	דָּלוּחַ	עכור, לא צלול	אומת	
157	פָּעוּר	פתוח לרווחה (בפה פעור)	אומת	
158	לוּט	עטוף ומכוסה (לוט בערפל)	אומת	
159	צָפוּן	טמון ומוסתר (צפון בליבו)	אומת	
160	כָּמוּס	שמור בסוד (סוד כמוס)	אומת	
161	שָׁגוּר	רגיל ומורגל (שגור בפיו)	אומת	
162	רָהוּט	שוטף וזורם (דיבור רהוט)	אומת	
163	שָׁחוּם	חום כהה (פנים שחומות)	אומת	
164	מְנֻמָּר	מכוסה כתמים בגוון שונה (בד מנומר)	שוכתב	
165	סָבוּךְ	שזור ומפותל (שיער סבוך); מורכב וקשה (פרשה סבוכה)	שוכתב	
166	אָנוּשׁ	קשה וחסר מרפא (פצוע אנוש)	אומת	
167	טָפֵל	משני וחסר חשיבות (עיקר וטפל)	אומת	
168	טָחוּב	לח ומעופש (קיר טחוב)	אומת	
