64	עָגַן	חנה בנמל, נעצר במים (האונייה עגנה)	שוכתב	
65	קָנֶה	גבעול חלול (קנה סוף); צינור הנשימה	אומת	
66	אָחוּ	כר דשא, שטח מרעה (פרות באחו)	שוכתב	
67	נִיר	שדה חרוש	אומת	
68	תִּירוֹשׁ	יין חדש ומתוק	אומת	
69	צִיץ	פרח, ניצן (ציץ נובל)	אומת	
70	חוֹחַ	קוץ (שושנה בין החוחים)	אומת	
71	חַיִץ	מחסום המפריד בין שניים (יצר חיץ)	שוכתב	
72	שׁוּחָה	בור חפור (שוחות ההגנה)	אומת	
73	תֹּפֶת	גיהינום (מכונת תופת)	אומת	
74	יְשִׁימוֹן	מדבר שומם	אומת	
75	שָׁרָב	חום יבש וכבד	אומת	
76	זַרְזִיף	גשם דק (זרזיפי גשם)	אומת	
77	אַדְוָה	גל קל על פני המים	אומת	
78	דֹּק	קרום, ציפוי עדין (דוק של ערפל)	שוכתב	
79	הֶבֶל	דבר ריק מתוכן (הבל הבלים); אד חם, נשימה	שוכתב	
80	נִימָה	גוון בקול (נימת זלזול); חוט דק	אומת	
81	בְּדַל	שארית קטנה (בדל ראיה)	אומת	
82	תּוּשִׁיָּה	יכולת פעולה נבונה (גילה תושייה)	אומת	
83	תֹּם	יושר, כנות (בתום לב); סוף, גמר (בתום השנה)	שוכתב	
84	אֶמֶשׁ	אתמול בלילה	אומת	
