161	יובל	חמישים שנה; שנה עגולה חגיגית	אומת	
162	ענק	תכשיט צוואר, רביד	אומת	
163	אחשדרפן	נציב מחוז בפרס העתיקה	אומת	
164	אחלמה	אבן חן מאבני החושן	אומת	
165	מורסה	כיס מוגלה	אומת	
166	רחת	מזרה, כלי לזריית תבואה; כף שטוחה	שוכתב	
167	סודר	מטפחת, צעיף (קניין סודר)	שוכתב	
168	קבה	איבר בבטן שמעכל את המזון	שוכתב	
169	אפדן	ארמון מפואר	אומת	
170	כליב	סיכת מתכת קטנה לחיבור דפים	שוכתב	
171	חֵלֶק הָאֲרִי	הנתח הגדול ביותר, עיקר הדבר	שוכתב	
172	הִפִּיל עָלָיו אֶת חִתָּתוֹ	הטיל עליו פחד ואימה	אומת	
173	נִטַּל עֻקְצוֹ	אבד כוחו הפוגע, נחלש	אומת	
174	בִּזְעֵיר אַנְפִּין	בממדים מוקטנים, דגם קטן של דבר גדול	אומת	
175	שִׁירַת הַבַּרְבּוּר	יצירה אחרונה לפני הסוף	אומת	
176	תַּשׁ כֹּחוֹ	נחלש מאוד, אזל מרצו	שוכתב	
177	נִבֵּל אֶת פִּיו	דיבר בגסות	אומת	
178	הֵשִׁיב פָּנָיו רֵיקָם	דחה את בקשתו	אומת	
179	גַּבְהוּת לֵב	יהירות, גאווה	אומת	
180	בָּא אֶל קִצּוֹ	הסתיים, הגיע לסופו	שוכתב	
