141	דְּיוֹטָה	קומה בבניין (הדיוטה התחתונה)	אומת	
142	הִבְרִיחַ	העביר בסתר שלא כחוק; הניס, גירש	שוכתב	
143	חִגֵּר	צולע, נכה רגליים	אומת	
144	הִכָּה עַל חֵטְא	התחרט והתוודה	אומת	
145	הִלֵּךְ אֵימִים	הטיל פחד גדול, זרע בהלה	שוכתב	מילוג+שפה עברית
146	הִשְׁלִיךְ אַחֲרֵי גֵּווֹ	זנח לחלוטין, התעלם	אומת	שפה עברית
147	הֵזֵם	הפריך עדות שקר	אומת	
148	כְּפִיר	אריה צעיר	אומת	
149	זִבּוּרִית	הגרוע שבסחורה או בקרקע	אומת	
150	עִדִּית	המשובח שבנכסים	אומת	
151	חִלָּה אֶת פָּנָיו	התחנן והפציר בו	אומת	אוצר עברית
152	חָוָק	שלב בסולם	אומת	
153	טַפְסָר	פקיד רם דרג; קצין כבאות	אומת	
154	כָּפָן	רעב כבד	אומת	
155	יִצְהָר	שמן זית זך	אומת	
156	יָגוֹר	פחד, חרד	שוכתב	ויקימילון+פעלים
157	יָשַׁב עַל הַמְּדוּכָה	דן ממושכות בבעיה	אומת	
158	כָּפַת	קשר וכבל את איבריו	אומת	
159	מְדֻשַּׁן עֹנֶג	מלא סיפוק והנאה, מרוצה מעצמו	שוכתב	
160	מְעֻשֶּׂה	מלאכותי ומזויף	אומת	
