21	פְּדוּת	גאולה ושחרור	אומת	
22	צוּר	סלע איתן, מצוק (צור מחצבתו: מוצאו); מעוז, מחסה	שוכתב	
23	כֵּף	סלע גדול, צוק תלול	שוכתב	ויקימילון+חיפוש רשת
24	צַלְמָוֶת	אפלה כבדה, עלטה (גיא צלמוות)	שוכתב	
25	שֵׁבֶט	מטה ומקל (שבט מוסר); קבוצת משפחות	אומת	
26	לָבִיא	אריה (גור לביא)	אומת	
27	עַיִט	עוף דורס גדול	אומת	
28	סְנוּנִית	ציפור נודדת בעלת זנב מפוצל (סנונית ראשונה)	שוכתב	
29	צְבִי	יונק זריז בעל קרניים; פאר והדר (ארץ הצבי)	שוכתב	
30	צִפְעוֹנִי	נחש ארסי בעל ראש משולש	שוכתב	
31	פֶּרֶד	בן סוס וחמור (עקשן כפרד)	אומת	
32	קָדְקֹד	פסגת הראש (מכף רגל ועד קודקוד)	אומת	
33	גֻּלְגֹּלֶת	עצמות הראש (מס גולגולת: מס לכל נפש)	אומת	
34	גֵּו	גב וגוף (השליך אחרי גוו: זנח לגמרי)	אומת	
35	לְשַׁד	כוח חיוני, מיץ (לשד עצמותיו); תמצית, עיקר	שוכתב	
36	שְׁכֶם	כתף (עמדו שכם אחד: יחדיו)	אומת	
37	חֻלִּין	ענייני יומיום, מה שאינו קודש (שיחת חולין)	שוכתב	
38	דֵּרָאוֹן	בוז, חרפה, מיאוס (לדיראון עולם)	שוכתב	
39	חֶלְאָה	זוהמה, טינופת; אדם שפל ובזוי (חלאת אדם)	שוכתב	
40	סְחִי	לכלוך ופסולת (סחי ומאוס)	אומת	
