181	אֵין לוֹ דּוֹרֵשׁ	נטוש שאיש אינו חפץ בו	אומת	
182	אֵין לוֹ זֵכֶר	לא נותר ממנו שריד או סימן	אומת	
183	בָּא בְּצֵל קוֹרָתוֹ	התארח בביתו	אומת	
184	בָּא כְּשֶׁמֶן בְּעַצְמוֹתָיו	הסב לו הנאה עמוקה	אומת	
185	הָיָה לְאֵל יָדוֹ	היה ביכולתו	אומת	
186	הִקְבִּיל אֶת פָּנָיו	יצא לקראתו, בירך אותו לשלום	שוכתב	
187	חָשַׁק שְׂפָתָיו	שתק והתאפק מלהגיב	שוכתב	
188	בֵּית מִדּוֹת	בית גדול ומפואר	אומת	
189	דִּבֵּר גְּבוֹהָה גְּבוֹהָה	התרברב, התבטא בגאווה מופרזת	שוכתב	
190	דִּבֵּר עַל לִבּוֹ	שידל אותו ברכות, פנה אל רגשותיו	שוכתב	
191	כָּבַשׁ אֶת יִצְרוֹ	התגבר על דחפיו, התאפק	אומת	
192	עֲקֵב אָכִילֵס	נקודת התורפה	אומת	
193	עָמַד עַל דַּעְתּוֹ	התעקש, דבק בעמדתו	אומת	
194	נַהַנְתָּן	רודף תענוגות	אומת	
195	נְסֹרֶת	אבקת עץ דקה, שאריות מחיתוך עץ	שוכתב	
