148	עֶדְנָה	רוך ורעננות; פריחה מחודשת (הייתה לו עדנה)	אומת	
149	דְּרוֹר	חופש (קרא דרור); ציפור שיר	אומת	
150	מִשְׁגֶּה	טעות, מעידה	שוכתב	
151	פִּכָּחוֹן	צלילות דעת	אומת	
152	נֵס	מופת פלאי; דגל, תורן (הרים את נס המרד)	אומת	
153	לֵחַ	חיוניות, רעננות (לא נס ליחו); רטיבות	שוכתב	
154	דֹּפִי	פגם, גנאי (הטיל דופי)	אומת	
155	רְבָב	כתם, פגם (ללא רבב)	שוכתב	
156	שֶׁמֶץ	מעט שבמעט (שמץ של ספק)	אומת	
157	קֹרְטוֹב	כמות זעירה	אומת	
158	מַגָּל	כלי חקלאי לקציר	אומת	
159	סַהַר	ירח; חצי עיגול	אומת	
160	חַרְטוֹם	מקור של עוף; קדמת ספינה	שוכתב	
161	פְּסֵיפָס	תמונה מאבנים קטנות	אומת	
162	רְפָאִים	רוחות מתים (עיר רפאים)	אומת	
163	נֶגֶף	מכשול, מעצור (אבן נגף); מחלה קטלנית	שוכתב	מילוג+בן יהודה
164	סוֹעֵד	אדם האוכל ארוחה	אומת	
165	לָצוֹן	לעג, היתול (חמד לצון)	שוכתב	
166	שָׁחוּק	בלוי משימוש; נדוש (בדיחה שחוקה)	אומת	
167	בָּלוּי	מרופט, ישן ומשומש	שוכתב	
168	מָהוּל	מעורבב ומדולל (יין מהול)	אומת	
