1	אוּלָם	אבל, אך	אומת	
2	בְּרַם	אבל, אך, בכל זאת	שוכתב	
3	שֶׁכֵּן	מפני ש־, כי	אומת	
4	הוֹאִיל וְ־	מכיוון ש־	אומת	
5	בְּשֶׁל	בגלל, עקב, מחמת	שוכתב	
6	בְּגִין	בגלל, בעבור	אומת	
7	לְפִיכָךְ	לכן, משום כך	אומת	
8	אֵפוֹא	אם כן, על כן, ובכן	שוכתב	
9	אַף שֶׁ־	למרות ש־	אומת	
10	הֲגַם שֶׁ־	אף על פי ש־	אומת	
11	חֶרֶף	למרות, על אף	שוכתב	
12	אִלְמָלֵא	אילו לא, במקרה שלא	שוכתב	
13	לוּלֵא	אילו לא	אומת	
14	לִכְאוֹרָה	על פני הדברים, למראית עין	שוכתב	
15	כִּבְיָכוֹל	כאילו, לא באמת	אומת	
16	אָמְנָם	אכן, נכון ש־	שוכתב	
17	דְּהַיְנוּ	כלומר, זאת אומרת	שוכתב	
18	מִנֶּגֶד	לעומת זאת	אומת	
19	יֶתֶר עַל כֵּן	בנוסף, זאת ועוד	שוכתב	
20	אַדְּרַבָּא	להפך, דווקא כן	אומת	
21	עַל כָּרְחוֹ	בניגוד לרצונו	אומת	
22	בְּדִיעֲבַד	לאחר מעשה, במבט לאחור	אומת	
23	לְכַתְּחִלָּה	מראש, עוד לפני המעשה	שוכתב	
24	פָּזִיז	נמהר, פועל בלי מחשבה	אומת	
25	נִמְהָר	קל דעת, אינו שוקל את מעשיו	שוכתב	
26	מָתוּן	שקול, לא קיצוני	אומת	
27	וַתְרָן	סלחן, נוח להתפשר ולמחול	שוכתב	
28	דַּעְתָּן	נחרץ בהשקפותיו ומביע אותן בתקיפות	שוכתב	
29	שַׁחְצָן	מתנשא, יהיר	אומת	
30	יָהִיר	גאוותן, מלא חשיבות עצמית	שוכתב	
31	עָנָו	צנוע, אינו מתרברב	שוכתב	
32	קְפָדָן	מדקדק בפרטים	אומת	
33	רַשְׁלָן	מזניח, לא מקפיד	אומת	
34	חָפוּז	נעשה במהירות ובחוסר זהירות	אומת	
35	נוֹעָז	אמיץ, מסתכן ואינו נרתע	שוכתב	
36	הָגוּן	ישר, ראוי לאמון	שוכתב	
37	עִקֵּשׁ	נוקשה, מסרב לשנות את דעתו	שוכתב	
38	צַיְתָן	ממושמע, נשמע להוראות	אומת	
39	כָּנוּעַ	כפוף ומשועבד, אינו מתנגד	שוכתב	
40	עוֹיֵן	מלא איבה	אומת	
41	נִרְגָּן	ממורמר, מרבה להתלונן	אומת	
42	רַכְרוּכִי	חלש אופי	אומת	
43	מֻפְנָם	סגור, אינו חושף את רגשותיו	שוכתב	
44	מֻחְצָן	פתוח, מפגין רגשותיו	אומת	
45	פַּזְרָן	מבזבז כסף	אומת	
46	גַּרְגְּרָן	זללן, אוכל הרבה ובתאווה	שוכתב	
47	הוֹלֵל	חי חיי תענוגות פרועים	אומת	
48	הֲפַכְפַּךְ	משנה דעתו תדיר	אומת	
49	עַרְמוּמִי	תחבולן, פיקח לרעה	אומת	
50	פֶּתִי	תמים, קל להטעותו	אומת	
