43	הִתְעָרָה	נקלט והשתרש (התערה בחברה)	אומת	
44	נִטְמַע	נבלע והתמזג (נטמע בסביבה)	אומת	
45	סָר	פנה ועזב (סר מהדרך); ביקר (סר לביתו)	אומת	
46	הִפְשִׁיל	קיפל כלפי מעלה (הפשיל שרוולים)	אומת	
47	אָזַר	אסף כוח (אזר עוז)	אומת	
48	חָגַר	קשר למותניו (אל יתהלל חוגר כמפתח)	אומת	
49	הִתְנַגֵּחַ	התעמת בחריפות	אומת	
50	סִלֵּף	עיוות במתכוון (סילף את דבריו)	אומת	
51	גָּעָה	השמיע קול בהמה; פרץ בבכי (געה בבכייה)	אומת	
52	צָהַל	שמח בקול; צנף כסוס (הסוס צהל)	אומת	
53	שָׁרַץ	מלא ומתרבה (המקום שורץ)	אומת	
54	תָּפַח	התנפח וגדל (הבצק תפח)	אומת	
55	פִּרְכֵּס	נע בעוויתות; התקשט (פרכסה עצמה)	אומת	
56	שִׁלְשֵׁל	הוריד מטה (שלשל מטבע לקופה)	אומת	
57	נִפֵּץ	שבר לרסיסים (ניפץ אשליה)	אומת	
58	הִתְפָּעֵם	חש התרגשות והערצה	שוכתב	
59	הִבְלִיג	כבש רגשותיו ולא הגיב	אומת	
60	הִפְרִישׁ	הבדיל והקצה (הפריש תרומה)	אומת	
61	נוֹאַשׁ	איבד תקווה (נואש מהחיפוש)	אומת	
62	מִצָּה	סחט עד תום (מיצה את זכויותיו)	אומת	
63	סָחַף	גרף בזרמו (נסחף בהתלהבות)	אומת	
