190	קָפַץ יָדוֹ	קימץ, נמנע מלתת	אומת	
191	מוּסַר כְּלָיוֹת	ייסורי מצפון	אומת	
192	מַפַּח נֶפֶשׁ	אכזבה קשה	אומת	
193	יָרַד לְסוֹף דַּעְתּוֹ	הבין היטב את כוונתו	שוכתב	
194	עָמַד עַל טִיבוֹ	בחן והבין את מהותו	אומת	
195	הֶעֱלָה חֶרֶס בְּיָדוֹ	נכשל, יצא בלא כלום	אומת	
196	לֹא טָמַן יָדוֹ בַּצַּלַּחַת	פעל במרץ	אומת	
197	מִן הַשָּׂפָה וְלַחוּץ	שלא בכנות	אומת	
198	לְמַרְאִית עַיִן	כלפי חוץ בלבד	אומת	
199	קְשֵׁה עֹרֶף	עקשן	אומת	
200	הִסְמִיךְ	הרשה לפעול בשמו, ייפה את כוחו; עיבה נוזל; קירב, הצמיד	שוכתב	
201	הִשְׁעָה	הפסיק זמנית מתפקיד	אומת	
202	הִתְרִיעַ	הזהיר מראש	אומת	
203	טִירוֹן	מתחיל, חסר ניסיון	אומת	
204	תְּמִימֵי דֵעִים	מסכימים זה עם זה	אומת	
