41	מוּעָד לְפֻרְעָנוּת	נוטה להיקלע לצרות, עלול להזיק	שוכתב	מילוג+אבניאון
42	כָּלָה וְנֶחֱרָצָה	גזרה סופית שאין להשיב	אומת	מילוג+אבניאון
43	אֶרֶץ לֹא זְרוּעָה	מדבר, אדמת בור; תחום שטרם נחקר	שוכתב	אבניאון+מילוג
44	אַחֲרִית דָּבָר	פרק הסיום של יצירה, אפילוג	שוכתב	ויקימילון+מילוג
45	שְׁנוֹת דּוֹר	תקופה ארוכה מאוד	אומת	מילוג
46	הִרְהִיב עֹז	אזר אומץ לב, לא נרתע	שוכתב	מילוג+אבניאון
47	חֵרֵף נַפְשׁוֹ	סיכן את חייו ביודעין	אומת	ויקימילון
48	דָּחָה בִּשְׁתֵּי יָדַיִם	סירב סירוב מוחלט	אומת	מילוג
49	הִסִּיחַ אֶת הַדַּעַת	הסיט את תשומת הלב, הפריע לריכוז	שוכתב	מילוג+אבניאון
50	רֹאשׁוֹ וְרֻבּוֹ	כל כולו, במלואו (שקוע בזה ראשו ורובו)	שוכתב	אבניאון+לשוניאדה
51	בְּלֵב וָנֶפֶשׁ	במסירות גמורה	אומת	אבניאון
52	בְּכָל מְאוֹדוֹ	בכל כוחו והונו	אומת	אבניאון
53	בְּכָל רְמַ"ח אֵבָרָיו	בכל ישותו	אומת	ויקימילון
54	חֶבֶל אֶרֶץ	אזור גיאוגרפי	אומת	מילוג
55	עִיר וָאֵם	מטרופולין, כרך מרכזי וחשוב	שוכתב	ויקימילון+מילוג
56	הֶעֱלָה אֲרוּכָה	הבריא והחלים	אומת	ויקימילון
57	אֵין זֹאת כִּי אִם	אין הסבר אחר מלבד	SKIP	אין ערך לצירוף במילוג ובאבניאון ובוויקימילון
58	אִצְטְלָה	גלימה; מסווה של סמכות (אצטלה מדעית)	אומת	ויקימילון
59	אוּרִים וְתֻמִּים	סמכות עליונה שאין לערער עליה	אומת	ויקימילון
60	בְּאִבּוֹ	בראשיתו, בעודו צעיר (נקטף באיבו)	שוכתב	ויקימילון+מילוג
