43	לִחֵךְ	ליקק, אכל בלשון; שרף וכילה (האש לחכה בקש)	שוכתב	
44	כִּרְסֵם	אכל מעט מעט; פגע בהדרגה (כרסם באמונו)	אומת	
45	גָּמַע	שתה בלגימות; עבר מרחק (גמע מרחקים)	אומת	
46	קָץ	מאס, לא רצה עוד (קץ בחייו)	שוכתב	
47	הֵקִיץ	התעורר משנתו	אומת	
48	בָּדָה	המציא, פיברק (בדה מליבו)	שוכתב	
49	טָוָה	פתל סיבים לחוט; רקם תוכנית (טווה תוכניות)	שוכתב	
50	שָׁזַר	קלע חוטים יחד (שזורים זה בזה)	אומת	
51	פִּלֵּל	קיווה, ציפה (מי פילל)	אומת	
52	חִפָּה	כיסה, הסתיר; הגן, סוכך (חיפה על חברו)	שוכתב	
53	לִבְלֵב	הוציא ניצנים, פרח	אומת	
54	הֵנֵץ	פרח והנביט; זרח (הנץ החמה)	אומת	
55	הִפְצִיעַ	עלה וזרח (השחר הפציע)	אומת	
56	כָּמַשׁ	נבל והתייבש	אומת	
57	קָרַן	האיר, נצץ; נראה מאושר (פניו קרנו)	שוכתב	
58	שִׁדֵּל	שכנע בדברי פיתוי	אומת	
59	הִדִּיחַ	הסיר מכהונה; פיתה לרעה (הדיח לפשע)	אומת	
60	הֵנִיא	מנע, שכנע לוותר (הניא אותו מכוונתו)	אומת	
61	אִחָה	חיבר וריפא קרע	אומת	
62	טָרַף	אכל כחיית פרא; ערבב (טרף את הקלפים)	אומת	
63	כָּתַשׁ	מעך וטחן	אומת	
