1	בַּעֲקִיפִין	בדרך לא ישירה	אומת	
2	בְּמֵישָׁרִין	בלי תיווך, באורח בלתי אמצעי	שוכתב	
3	נָמַק	נרקב ובלה (נמק בבית האסורים)	אומת	
4	הִתְנַוֵּן	הידרדר ואיבד חיוניות	אומת	
5	כִּעְכֵּעַ	השמיע קול גרון קל (כעכע במבוכה)	אומת	
6	בָּחַל	סלד ומאס (אינו בוחל בשום אמצעי)	אומת	
7	שִׁקֵּץ	תיעב ומאס בו	אומת	
8	הִפְלִיא	הצטיין, עשה היטב (הפליא לנגן); הכה קשות (הפליא מכותיו)	שוכתב	
9	הֵמִיר	החליף בדבר אחר (המיר את דתו)	שוכתב	
10	סוֹכֵךְ	מגן מעליו (סוכך עליו)	אומת	
11	הִתְאוֹנֵן	קבל והתלונן	אומת	
12	הִתְפַּלְפֵּל	התווכח בחריפות על דקויות (התפלפל בסוגיה)	שוכתב	
13	הִתְבָּרֵךְ	ניחן מטבעו בתכונה טובה (התברך בקול ערב)	שוכתב	
14	הִתְרוֹנֵן	התמלא שמחה (ליבו מתרונן)	אומת	
15	שָׂשׂ	שמח מאוד (שש לקראת המשימה)	אומת	
16	סִלְסֵל	עיטר בקולו (סלסל בזמרה); עשה תלתלים	שוכתב	
17	גִּחֵךְ	צחק צחוק קל ומזלזל	אומת	
18	מָשַׁל	שלט ורדה (משל בממלכה)	אומת	
19	לָכַד	תפס והחזיק, כבש (לכד את העיר)	שוכתב	
20	לָן	ישן את הלילה (לן תחת כיפת השמיים)	אומת	
21	נָשַׁר	נפל מאליו (העלים נשרו); פרש ולא סיים (נשר מהלימודים)	שוכתב	
