169	סוּמָא	עיוור	אומת	
170	אִיטֵּר	שמאלי (איטר יד ימינו)	אומת	
171	פְּרַקְדָּן	שכוב על גבו	אומת	
172	הִלְבִּין פָּנִים	בייש ברבים	אומת	
173	נְקִי כַּפַּיִם	ישר והגון	אומת	
174	עָשָׂה שַׁמּוֹת	הרס והחריב	אומת	
175	שַׁמַּאי	מעריך שווי נכסים	אומת	
176	יָצוּעַ	מיטה, משכב	אומת	
177	מִקְשָׁה	גוש אחד שלם (מקשה אחת)	אומת	
178	זַבָּן	מוכר בחנות	אומת	
179	מִתְרָס	מחסום מאולתר (משני צידי המתרס)	אומת	
180	נְקָפוֹ לִבּוֹ	התייסר במצפונו	אומת	אבניאון (אין ערך במילוג)
181	פְּצִירָה	משוף, כלי שיוף	אומת	
182	קָמוּר	מעוגל ובולט החוצה (עדשה קמורה)	שוכתב	
183	שְׁרַפְרַף	הדום, כיסא נמוך	אומת	
184	אוֹרְלוֹגִין	שעון קיר גדול	אומת	
185	כִּתֵּת רַגְלָיו	הלך רבות ממקום למקום	אומת	
186	הִתְפַּלֵּשׁ	התגלגל בעפר	אומת	
187	רִתְמָה	רצועות לקשירת בהמה	אומת	
188	גִּבֵּב	ערם בערבוביה (גיבב שטויות)	אומת	
189	הִשְׁתַּנֵּק	נחנק, נשימתו נחסמה	שוכתב	
