pay	I always pay my bills on time before the deadline.
peace	The peace treaty ended the war between the two nations.
people	Many people waited in line for the concert tickets.
perfect	She worked to perfect her singing technique over many years.
perhaps	Perhaps we should leave early to avoid rush hour traffic.
person	That person over there is my best friend from childhood.
personal	I keep my personal diary locked in my bedroom drawer.
picture	She took a beautiful picture of the sunset at the beach.
place	This place has the best pizza in the entire city.
plan	We plan to visit Europe next summer for two months.
plane	The plane flew across the ocean to reach London safely.
planet	Mars is a planet that scientists study for future colonies.
play	Children play games in the park every afternoon after school.
pool	We swam in the pool on this hot summer day.
poor	The poor family needed help paying for their rent.
possible	Is it possible to finish the project by next Friday?
potato	We cooked a potato for dinner with roasted vegetables.
present	The teacher asked students to present their research projects today.
president	The president gave a speech on national television tonight.
printer	The printer ran out of ink and needs a replacement.
private	His private email should not be shared with anyone else.
probably	It will probably rain tomorrow according to the weather forecast.
problem	The main problem is that we don't have enough time.
promise	I made a promise to call my mother every Sunday.
protect	Soldiers protect the country from foreign military threats daily.
queen	The queen wore a crown and beautiful jewels at the ceremony.
quick	He gave a quick answer without thinking too hard.
quiet	The library must stay quiet so students can study well.
rain	The rain fell all morning and stopped in the afternoon.
reason	The reason he left is that he found a new job.
record	The police found a record of his arrest from last year.
relationship	Their relationship lasted five years before they decided to break up.
relax	After work, I relax by watching movies and drinking tea.
report	Please report the problem to management as soon as possible.
respect	Students respect teachers who are fair and treat them well.
restaurant	That restaurant serves the best Italian food in our town.
rice	We ate rice and vegetables for dinner last night.
rich	The rich family donated money to help build the new hospital.
ride	I ride my bicycle to work every day during summer.
right	Turn right at the next corner to reach the supermarket.
ring	She wore a gold ring with a diamond on her finger.
road	The road to the mountain is long and quite winding.
run, ran	Yesterday I ran five miles in the park near home.
safe	The safe deposit box protects valuable items from theft.
salt	Add a little salt to the soup to improve the taste.
save	The firefighter saved the child from the burning building.
saw, see	I saw a beautiful bird outside my bedroom window this morning.
scene	The sad scene in the movie made everyone cry.
school	My daughter goes to school at eight o'clock every morning.
search	Police search for missing persons in dangerous areas every day.
secret	She told me a secret that nobody else should know.
sell	They sell fresh vegetables at the market every Saturday.
send	Send an email to your teacher about the homework question.
serious	The situation became serious when the building started to flood.
service	Good service at a restaurant makes customers come back again.
shop	I bought groceries at the shop near my house.
short	His short speech thanked everyone for coming to the event.
show	The show started at eight o'clock and ended at ten.
side	The left side of the road is more dangerous.
sign	She signed the document with her full legal name carefully.
simple	This simple recipe needs only four ingredients to prepare.
since	Since it started raining, we decided to stay inside today.
singer	The singer performed her newest song for the huge crowd.
single	He remained single after his relationship ended five years ago.
sir	Yes, sir, I will complete the work before Friday.
situation	The situation at home improved after we had a family meeting.
sky	The sky turned dark and grey before the storm started.
sleep	I sleep eight hours every night to stay healthy and fit.
slow	The slow traffic made us arrive late at the meeting.
snake	A snake slithered across the garden behind our house.
snow	It snowed all night and covered everything with white powder.
so	The water was so cold that we could not swim.
so that	I studied hard so that I could pass the exam.
soldier	The soldier saluted his commander at the military ceremony today.
sometimes	Sometimes I forget to turn off the lights before bed.
soon	The bus will arrive soon, so we should wait here.
South	We traveled south to visit my family in the warm region.
special	She wore a special dress for the wedding celebration.
spend	I spend too much money on clothes and books.
stand	Please stand in line and wait for your turn at the counter.
