grandmother	My grandmother taught me how to bake cookies when I was young.
grow	Each year the tree will grow taller with enough water and sun.
guard	A security guard stands at the entrance to protect the building.
gym	I go to the gym every morning to exercise and stay healthy.
harmony	Without any mistakes, the choir sang in perfect harmony.
hero	He was a hero for saving the child from the burning house.
hid from	She hid from her friends behind the large tree in the park.
hidden	Underneath the old wooden floorboards was the hidden treasure.
hobby	Photography is his hobby; he takes hundreds of pictures every weekend.
horror	Upon seeing a giant spider nearby, she felt horror.
ideal	Most pleasant swimming occurs at an ideal temperature that is warm.
in case	Take an umbrella in case it rains later this afternoon.
in other words	The plan failed completely; in other words, we must start again from zero.
in that case	You did not finish your work; in that case, you cannot go out.
in the same way	Snow disappears in spring in the same way ice melts.
including	All team members are happy, including the tired goalkeeper.
installation	The installation of the new air conditioner took the technician three hours.
intellectual	Books and discussions appeal to an intellectual person greatly.
international	Around the world, the international airport connects our city.
interview	Five candidates will be interviewed for the marketing job today.
intuition	Before the accident happened, my intuition told me something was wrong.
invite	Ten friends were invited to my birthday party next Friday night.
ironic	It was ironic that the lifeguard drowned in the swimming pool.
journey	By car, the journey from home to airport takes forty minutes.
juice	Every morning, I drink fresh orange juice for breakfast.
jungle	Walking through the jungle is hard because of dense vegetation.
just as	Students finish taking the exam just as teachers mark papers.
kick	Toward the goal he will kick the ball during soccer match.
kind	What kind of bread do you prefer for your sandwich?
knife (knives)	Cutting the bread into even slices is easy with a sharp knife.
language	Every single day, learning a new language takes time and hard work.
largest	By population, China is the largest country in Asia today.
last	Until we finish the project next month, the supplies will last.
leader	Making fair decisions and listening characterizes a good leader.
legal	When you drive a car, you must follow legal rules.
level	To level the uneven wooden floor, the carpenter used a tool.
liberal	Giving people more freedoms reflects his liberal views and beliefs.
library	Yesterday afternoon, I borrowed three books from the library.
lifestyle	Sleep, exercise, and good food make up a healthy lifestyle.
local	In our neighborhood, the local bakery makes the best bread.
lock	When you leave the house at night, always lock the door.
losing	By five points, the team is losing in the second half.
loud	I was kept awake by the loud music from next door.
magical	Everyone in the crowd was amazed by the magician's magical tricks.
mail	Within two weeks, the package will arrive by mail successfully.
main	In the movie, a brave detective is the main character.
makeup	For work, she wears makeup every day to look nice.
male	A thick mane around his head identifies a male lion.
manipulation	Media manipulation through fake news influences what people believe completely.
map	From here to the airport, can you map out the best route?
market	On Saturdays, farmers sell fresh vegetables at the outdoor market.
master	Years of study allowed her to master the skill of painting.
member	At the sports center, I am a member of the tennis club.
mental	Just as important as physical health is mental health.
mentor	Toward success in their careers, a good mentor guides young people.
metal	After years of rain and bad weather, the metal gate rusted.
miss	When I travel to other countries, I miss my family.
mission	In space, the astronauts successfully completed their mission.
molecule	Hydrogen atoms and one oxygen atom make up a water molecule.
monkey	Grabbing the banana, the monkey climbed high into the tree.
mood	When she got good news from the college, her mood improved.
muscle	Making muscle stronger and increasing endurance is what exercise does.
mutation	Running through the family, a genetic mutation caused the disease.
natural	Due to gravity and slope, water flows downhill naturally.
nature	Calm and peaceful feelings come from walking in nature.
neck	From the cold wind, the scarf around her neck provided protection.
negative	Difficult tasks become harder to succeed at with a negative attitude.
neighbor	Last weekend, my neighbor borrowed my lawn mower.
network	All offices in the building are connected by the computer network.
neutral	In a war, a neutral country does not support either side.
newspaper	To learn about current events, she reads the newspaper every morning.
noise	Very early today, the noise from the construction site started.
norm	Shaking hands is the norm when meeting someone formally.
nurse	To help with pain, a nurse gave the patient medicine.
obsession	Video games became such an obsession that he did not finish school.
of course... but...	Of course money is important, but happiness matters more.
official	Coming from the director, the official announcement was about the new rule.
oil	So the door stops squeaking, we need to oil the hinges.
on top of	Jumping on top of the fence, the cat looked around.
opinion	By the river is the best restaurant in town, in my opinion.
