determine	Scientists will determine which bacteria caused the infection.
differ	The twins look similar, but their opinions differ quite a lot.
discipline	Biology is a fascinating discipline that studies all living organisms.
discomfort	Wearing shoes two sizes too small causes real discomfort.
disguise	The thief wore a disguise so nobody would recognize him.
disloyal	His disloyal friends abandoned him when he lost his job.
domestic	She left her job to focus on domestic responsibilities at home.
doorstep	A package was left on the doorstep this morning.
dozen	She bought a dozen eggs for the cake recipe.
draft	Young men faced draft during the war years.
dull	The old photograph had dull colors and looked faded.
duplicate	Please duplicate this report and send copies to everyone.
e.g.	Many fruits, e.g., apples and oranges, are very healthy.
eccentric	His eccentric behavior made everyone wonder about his background.
educate	Schools educate children in reading, writing, and mathematics.
elsewhere	If this restaurant is full, let's eat elsewhere tonight.
embryo	An embryo develops inside the mother's body for nine months.
encounter	I encountered an old friend at the grocery store yesterday.
endanger	Careless driving endangers the lives of everyone on the road.
endangered	Polar bears are endangered because climate change melts their ice.
engage	The presenter tried to engage the audience with questions.
engagement	His engagement to volunteer work lasted for many years.
enjoyable	The movie was enjoyable and we laughed throughout it.
enormous	The elephant was an enormous animal weighing several tons.
ensure	Locked doors ensure that nobody enters without permission.
enthusiastic	She was so enthusiastic about the new project that she arrived early and stayed late.
entirely	The storm destroyed the house entirely, leaving almost nothing.
entitled	Senior citizens are entitled to discounts at many stores.
envelope	She put the letter in a white envelope carefully.
equality	The law ensures equality by giving everyone the same opportunities and rights.
equip	The army equipped soldiers with weapons and protective gear.
eraser	She used an eraser to remove the pencil marks.
establish	The company was established fifty years ago by two brothers.
every now and then	Every now and then, she visits her grandmother in town.
evolutionary	Evolutionary changes in animals happen over thousands of years.
exclusively	The store exclusively sells organic products and nothing else.
expose	The journalist exposed the company's illegal business practices.
eyesight	His eyesight weakened after staring at screens for years.
facility	The hospital has modern facilities like operating rooms and diagnostic equipment.
fade	The colors of the old carpet fade in bright sunlight.
faint	She began to faint after standing too long in heat.
fame	The athlete achieved fame after winning the championship.
fancy	She fancied spending time at the beach more than staying in the city.
faulty	The faulty brakes caused the car accident last week.
favored	The favored team won the championship easily this year.
figure	She had an athletic figure from years of training.
finalize	We need to finalize the contract before signing it.
folk	Folk music tells stories of ordinary people's lives.
for the most part	For the most part, people enjoy spending time outdoors.
forecast	The weather forecast predicts heavy rain tomorrow afternoon.
forgettable	The movie was forgettable and I don't remember the plot.
former	His former boss called yesterday with a new job offer.
formulate	Scientists formulate their theories carefully based on observations.
fort	The old fort protected the city from enemy attacks.
fortunate	She was fortunate to survive the serious car accident.
fraud	The company committed fraud by lying about its profits.
fulfill	Hard work and determination help people fulfill their goals.
fur	The rabbit's soft fur was warm and very fluffy.
gamble	He decided to gamble all his money at the casino.
generous	She gave a generous donation to the children's hospital.
genuine	The diamond appeared genuine, but the jeweler said it was fake.
gesture	He made a friendly gesture by waving his hand warmly.
given that	Given that it's raining, we should postpone the picnic.
graduate	She will graduate from university next spring with honors.
gross	His gross income before taxes was fifty thousand dollars.
guillotine	The French revolutionaries used the guillotine as an execution device.
gunpowder	Gunpowder was invented in China and changed warfare forever.
gymnasium	The gymnasium has basketball courts and weight lifting equipment.
halt	The driver had to halt at the red traffic light.
hardly ever	He hardly ever eats meat and prefers vegetables.
harmless	The medication is harmless and has no serious side effects.
harsh	The judge gave a harsh sentence for the serious crime.
hierarchy	The company hierarchy shows who reports to whom clearly.
hilarious	His hilarious jokes made everyone laugh all evening long.
horrific	The horrific accident left everyone shocked and traumatized.
hospitalize	The doctors had to hospitalize him for emergency surgery.
illustrator	The illustrator created beautiful pictures for the children's book.
imaginative	Her imaginative stories captured the hearts of young readers.
immoral	He refused to engage in immoral behavior even for profit.
import	The company imports coffee beans from farms in Brazil.
