candid	He was brutally candid, telling his boss the plan would clearly fail.
canvass	The researchers will canvass the neighborhood for survey responses.
capitalize	Smart investors capitalize on market opportunities before others notice.
caste	India's rigid caste system historically determined social hierarchy.
chiefly	The delay was chiefly due to bad weather, though a few small errors made it worse.
coincide	The two events happened to coincide on Saturday.
commemorate	The city built a monument to commemorate its founder's generous contributions.
commendably	The team commendably improved its safety record this year.
commends	The teacher commends students who complete their homework carefully.
commute	The governor decided to commute the prisoner's harsh sentence.
comprise	The sports team comprises five experienced players and three rookies.
compulsory	Physical education is compulsory for all high school students.
concede	He finally had to concede that she was right.
conceive	Scientists could hardly conceive of a universe billions of years old.
concerted	The government made a concerted effort to reduce pollution.
concise	Her concise summary captured all the key points clearly.
concur	I concur completely with your detailed analysis of this.
concurrence	We need the concurrence of all board members before proceeding.
condone	I cannot condone such rude behavior, even with apologies.
confer	The lawyers will confer with their clients before trial.
confide	She chose to confide in her best friend about this.
confinement	The prisoner's confinement in that cell lasted five years.
conform	All employees must conform to the strict dress code.
congenial	Even strangers found the office congenial, chatting and laughing within minutes of meeting.
congenital	He was born with a serious congenital heart defect.
congregate	Birds congregate on power lines at dusk every evening.
conjecture	That's only conjecture; you have absolutely no real evidence.
consonant	The letter 'B' is a consonant, but the letter 'A' is a vowel.
conspicuous	His bright red car was conspicuous in the parking lot.
constituent	Iron is one constituent of steel, combined with carbon and other metals.
contend	She must contend with numerous challenges in her job.
convene	The principal will convene a staff meeting next Monday.
coop	The chicken coop needs new roofing before the harsh winter arrives.
correspondent	The newspaper's foreign correspondent filed daily stories from the busy conference.
covet	Many young athletes covet the top trophy awarded each championship season.
croak	You could hear the frogs croak near the pond.
culminate	The festival will culminate in a spectacular fireworks display.
dampen	Bad news can dampen the spirits of the team.
dandy	The dandy strutted down the street wearing a bright silk vest.
date	Dates are sweet fruits that grow in the desert.
deem	The judges deem her performance worthy of first prize.
defiance	His defiance of the rules got him expelled immediately.
deliberation	After careful deliberation, the jury reached their final verdict.
delicacy	Caviar is an expensive delicacy served at fancy restaurants.
delinquent	The delinquent was ordered to pay restitution to victims.
delve	Historians delve into dusty archives, reading every letter to uncover forgotten stories.
demean	I will not demean myself by responding to insults.
demise	The company's demise was caused by very poor management.
denominator	To add fractions, find a common denominator before calculating.
depiction	The artist's depiction of the scene was very accurate.
deplete	Overuse will deplete the natural resources of the forest.
depreciate	New cars depreciate quickly after leaving the lot.
derision	The crowd received his bad performance with derision and laughter.
descendant	She is a direct descendant of the royal family.
designate	The museum will designate rare artifacts as officially protected.
desolate	The desolate landscape offered no shelter or comfort.
deteriorate	His health began to deteriorate after the serious accident.
detract	The minor flaws do not detract from overall quality.
detrimental	Smoking is quite detrimental to your long-term physical health.
devastate	The hurricane will devastate the vulnerable coastal communities severely.
deviant	His deviant habits broke every social norm the small town valued.
devise	The team had to devise a new strategy quickly.
devoid	His arguments were completely devoid of any logical reasoning.
die (dice)	Roll the die once to see if you advance.
diminish	The medication helped diminish her chronic daily pain significantly.
disarmament	Both countries agreed to pursue disarmament talks immediately.
discord	Discord between the partners ended their entire business relationship.
discrepancy	There is a discrepancy between the two financial reports.
disdain	She looked at him with disdain and walked away.
dislocate	The athlete managed to dislocate her shoulder in the fall.
dismantle	Workers will completely dismantle the old equipment next week.
disparage	Don't disparage his efforts even if you disagree.
disparagement	Her harsh disparagement of his cooking made him feel embarrassed and hurt.
dissect	We will dissect the novel chapter by chapter.
disseminate	The organization works to disseminate health information very broadly.
dissemination	The rapid dissemination of the rumor caused unnecessary panic among neighbors.
dissent	Some members will dissent from the majority's final decision.
diurnal	Owls are unusual because, unlike diurnal birds, they hunt only at night.
diverge	Our paths began to diverge after high school.
divinity	The ancient myth describes the hero's growing doubt about his own divinity.
