poverty-stricken	The poverty-stricken family needed help paying for rent and food.
precedent	The court set a precedent when it ruled that everyone has equal rights.
preceding	The new chapter explains what happened in the preceding one.
predictive	The predictive models helped the team forecast weather patterns accurately.
predominantly	Our city is predominantly French, though people speak English too.
prescribe	The doctor will prescribe antibiotics to treat your ear infection.
prescription	I picked up my prescription at the pharmacy this morning.
presently	She is presently working as a consultant for a tech company.
prevalent	Anxiety is a prevalent mental health issue among teenagers today.
probation	His probation period will end after three months of employment.
proclaim	The president will proclaim next week as a day of unity.
profound	The movie had a profound effect on how she viewed the world.
profoundly	Her book profoundly changed people's understanding of mental health.
prone	Some people are prone to getting cold sores in winter.
prospective	Prospective students can tour the campus on Saturday morning.
prosperity	The company's prosperity grew after it expanded into Europe.
prosperous	The prosperous merchant owned property throughout the city.
provided that	We'll go camping provided that the weather stays sunny.
proximity	The apartment's proximity to the subway makes it attractive.
punctuation	Good punctuation makes sentences easier to understand and read.
pursuit	The police's pursuit of the thief ended when he turned a corner.
quantify	It's hard to quantify how much happiness music brings to people.
ratify	Congress must ratify any trade agreement before it becomes law.
rationalize	He rationalized eating dessert by saying he deserved a treat.
readily	She readily agreed to help with the project at work.
reap	Farmers reap their crops in autumn before winter arrives.
rear	The emergency exit is located in the rear of the building.
recession	During the recession, many people lost their jobs and savings.
recipient	The recipient of the scholarship felt grateful for the opportunity.
recollection	My recollection of that day is unclear after so many years.
redeem	The hero managed to redeem his character after betraying the group.
refuge	Birds find refuge in thick bushes during storms and bad weather.
reign	During his reign, the king built many castles across the kingdom.
reincarnation	Some religions teach that reincarnation happens after a person dies.
reliance	The company's reliance on oil meant it struggled during price drops.
reluctant	He was reluctant to admit his mistake even when confronted.
renovate	They decided to renovate the old house to increase its value.
repressive	The repressive government banned newspapers and controlled all media.
resourceful	A resourceful manager can solve problems with limited tools.
riddle	Solving the riddle required thinking carefully about each clue.
ridicule	Kids should never ridicule others for being different or strange.
rigid	The rigid rules at school left no room for student creativity.
robust	A robust immune system helps the body fight off infections.
rodent	Mice and rats are common rodents that live near human settlements.
sake	She studied late every night for the sake of passing the exam.
sanctuary	The ancient sanctuary held precious religious objects and artifacts.
saturated	The sponge was so saturated it dripped water on the floor.
saw	He used a saw to cut the wooden boards into smaller pieces.
scope	The scope of the project grew larger than anyone had expected.
score	Use a knife to score the meat before cooking it.
secular	Many families celebrate secular holidays alongside religious ones.
sedative	The doctor gave him a sedative to help him relax before surgery.
seek, sought	They sought shelter from the rain inside a nearby cave.
segregation	Segregation laws once forced people to live in separate neighborhoods.
seismic	The seismic activity increased, warning of a possible earthquake.
seizure	The patient had a seizure and needed immediate medical attention.
seldom	She seldom goes to restaurants because she prefers cooking at home.
self-indulgence	Eating dessert every day was a form of self-indulgence she enjoyed.
severity	The severity of her injury meant she needed surgery immediately.
silkworm	Silkworms spin cocoons that are harvested to make silk thread.
skyrocket	After the celebrity endorsement, sales skyrocketed beyond expectations.
smog	The city's smog made it hard to see buildings across the street.
spacious	The spacious apartment had enough room for all their furniture.
span	The bridge spans the river and connects the two cities together.
spectacle	The fireworks display was a spectacle that amazed the entire crowd.
splendid	They had a splendid time at the beach during their vacation.
spring, sprang	The cat sprang across the room to catch the moving ball.
standardize	The company will standardize all procedures across every office location.
standstill	Traffic came to a standstill when the main road was blocked.
steamship	The steamship crossed the ocean in two weeks during the 1800s.
strain	The emotional strain of the situation affected her ability to sleep.
stride	He took long strides across the field to reach the finish line.
strive	She strives to improve her grades in every class at school.
stroke	The child fell asleep after a gentle stroke of her hair.
stumble	He stumbled on the stairs but caught himself before falling.
sturdy	The sturdy wooden table survived the earthquake without breaking.
subsequent	The first movie was popular, and subsequent films were just as good.
subtle	The subtle difference between the colors was hard to see.
suburban	They left the city and bought a home in a suburban neighborhood.
successor	She became the successor to the company's founder after he retired.
